# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_2.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-283.008,0.836811,0.69904,2,3,0,283.582,1.27907,-0.417222,0.820392
-280.075,0.990201,0.69904,2,3,0,283.157,1.30678,-0.522003,0.81579
-280.622,0.88251,0.69904,3,7,0,281.706,1.34539,-0.682078,0.849576
-279.53,0.958341,0.69904,3,7,0,282.225,1.33633,-0.641188,0.809193
-280.126,0.809219,0.69904,2,3,0,281.882,1.34185,-0.634422,0.798726
-281.469,0.908798,0.69904,2,3,0,282.152,1.37259,-0.670609,0.795994
-280.759,1,0.69904,3,7,0,282.275,1.28784,-0.564045,0.845926
-279.795,0.994167,0.69904,3,7,0,281.103,1.34828,-0.686192,0.827474
-279.239,0.951178,0.69904,2,7,0,281.015,1.33047,-0.602339,0.820829
-279.516,0.942996,0.69904,1,3,0,279.895,1.31496,-0.609261,0.809446
-279.996,0.979836,0.69904,3,7,0,280.248,1.34926,-0.688166,0.810793
-280.747,0.912479,0.69904,2,3,0,280.927,1.33367,-0.724541,0.80888
-280.256,1,0.69904,3,7,0,281.125,1.36833,-0.671376,0.81746
-280.229,0.993349,0.69904,3,7,0,280.849,1.34919,-0.681625,0.80373
-281.336,0.896955,0.69904,2,3,0,281.95,1.34212,-0.65903,0.786357
-279.891,0.985479,0.69904,2,3,0,281.684,1.32406,-0.672699,0.809177
-279.768,0.967535,0.69904,3,7,0,281.315,1.30144,-0.584127,0.834718
-279.597,0.992076,0.69904,3,7,0,280.208,1.33537,-0.672302,0.815582
-280.355,0.952122,0.69904,3,7,0,280.637,1.34261,-0.610842,0.849763
-280.113,0.893529,0.69904,3,7,0,282.13,1.35284,-0.571666,0.824456
-283.151,0.892176,0.69904,2,3,0,283.391,1.24805,-0.520702,0.843462
-282.237,1,0.69904,2,3,0,283.383,1.25449,-0.52625,0.831444
-279.708,1,0.69904,2,3,0,282.002,1.3028,-0.552237,0.826651
-280.501,0.900274,0.69904,2,3,0,281.284,1.32862,-0.615311,0.7922
-280.631,0.982696,0.69904,3,7,0,281.243,1.34711,-0.610882,0.852154
-280.199,1,0.69904,2,3,0,280.831,1.35354,-0.637825,0.843755
-281.336,0.908385,0.69904,2,7,0,283.199,1.29484,-0.467984,0.815358
-288.666,0.597302,0.69904,2,3,0,291.205,1.33477,-0.713704,0.74991
-279.821,1,0.69904,2,3,0,287.703,1.34824,-0.644152,0.806667
-281.381,0.90409,0.69904,2,7,0,282.787,1.27343,-0.491764,0.818409
-282.595,0.819572,0.69904,2,3,0,285.037,1.29398,-0.523948,0.86713
-280.782,0.996947,0.69904,2,3,0,282.908,1.29296,-0.530936,0.845598
-281.088,0.967369,0.69904,1,1,0,281.167,1.28958,-0.537389,0.849914
-281.952,0.739889,0.69904,3,7,0,285.338,1.34531,-0.769091,0.842386
-282.062,0.789741,0.69904,2,7,0,285.757,1.29139,-0.711369,0.814267
-280.627,0.984765,0.69904,3,7,0,282.474,1.30197,-0.670928,0.808226
-281.052,0.876988,0.69904,3,7,0,282.673,1.30511,-0.689814,0.842869
-280.938,0.970833,0.69904,3,7,0,282.221,1.29524,-0.662816,0.841492
-279.793,0.815575,0.69904,2,3,0,283.211,1.32164,-0.538948,0.827383
-279.727,0.789926,0.69904,2,3,0,282.138,1.31555,-0.581158,0.839741
-283.393,0.47339,0.69904,2,3,0,285.979,1.33421,-0.429042,0.822918
-279.414,1,0.69904,2,3,0,283.57,1.32999,-0.593293,0.812047
-279.29,0.996551,0.69904,2,7,0,279.542,1.33572,-0.613844,0.827097
-279.413,0.978793,0.69904,3,7,0,279.684,1.31484,-0.610863,0.812967
-279.698,0.854612,0.69904,2,3,0,280.74,1.35312,-0.613766,0.826716
-280.486,0.971896,0.69904,2,7,0,280.641,1.34747,-0.725491,0.831657
-281.196,0.820844,0.69904,2,7,0,284.095,1.29455,-0.692494,0.821558
-280.598,0.919423,0.69904,2,3,0,283.629,1.33646,-0.694266,0.799459
-279.54,1,0.69904,2,3,0,280.86,1.34441,-0.593793,0.823706
-279.858,0.968771,0.69904,2,3,0,279.995,1.30759,-0.641763,0.810825
-279.855,0.976834,0.69904,2,3,0,280.432,1.31961,-0.608637,0.801219
-280.473,0.975658,0.69904,3,7,0,280.968,1.35768,-0.679887,0.843942
-280.593,0.995174,0.69904,3,7,0,280.829,1.36241,-0.649088,0.845498
-280.674,0.875963,0.69904,3,7,0,283.205,1.30968,-0.649472,0.850274
-281.606,0.91806,0.69904,2,7,0,283.373,1.28876,-0.518797,0.794026
-279.736,0.833256,0.69904,1,3,0,284.004,1.29929,-0.616363,0.8218
-280.57,0.892299,0.69904,2,3,0,281.11,1.34117,-0.544983,0.841966
-280.477,0.991936,0.69904,3,7,0,281.004,1.3167,-0.66314,0.798676
-279.808,1,0.69904,3,7,0,280.418,1.34293,-0.576557,0.832731
-280.695,0.933913,0.69904,2,3,0,280.934,1.29877,-0.634748,0.847238
-283.867,0.857766,0.69904,2,3,0,284.375,1.29437,-0.436708,0.790304
-280.694,0.962461,0.69904,3,7,0,286.322,1.34904,-0.700842,0.846549
-280.788,0.977422,0.69904,2,3,0,281.484,1.37152,-0.663754,0.841632
-280.324,1,0.69904,2,3,0,281.157,1.34558,-0.70221,0.839507
-279.623,0.998759,0.69904,3,7,0,280.558,1.31739,-0.55819,0.812627
-279.332,0.997008,0.69904,2,7,0,279.896,1.34029,-0.636963,0.825347
-279.344,0.992177,0.69904,2,7,0,279.543,1.32428,-0.591574,0.813897
-279.698,0.939743,0.69904,2,3,0,280.173,1.30378,-0.565458,0.812973
-280.382,0.945014,0.69904,3,7,0,281.047,1.37093,-0.680771,0.826259
-282.867,0.706262,0.69904,2,3,0,283.376,1.31962,-0.769777,0.846753
-283.726,0.956264,0.69904,2,3,0,285.212,1.40968,-0.631065,0.815137
-279.416,0.963003,0.69904,2,3,0,285.262,1.34498,-0.617953,0.823754
-279.834,0.962788,0.69904,3,7,0,280.016,1.33368,-0.569188,0.807606
-279.347,0.952042,0.69904,3,7,0,280.315,1.31373,-0.618935,0.824755
-279.435,0.969194,0.69904,3,7,0,280.074,1.34351,-0.654712,0.824039
-279.836,0.900302,0.69904,2,3,0,280.542,1.33459,-0.660095,0.840358
-280.007,0.905263,0.69904,2,7,0,281.241,1.33313,-0.63765,0.799322
-280.798,0.830242,0.69904,2,5,0,281.854,1.34604,-0.545841,0.843267
-282.008,0.934296,0.69904,2,3,0,282.439,1.33049,-0.761531,0.806483
-280.151,1,0.69904,2,7,0,281.927,1.36446,-0.616213,0.824739
-279.975,0.996237,0.69904,2,7,0,280.456,1.33934,-0.694833,0.833144
-280.966,0.935246,0.69904,2,3,0,281.3,1.3526,-0.70669,0.848914
-280.949,0.988919,0.69904,3,7,0,281.969,1.34059,-0.618997,0.788782
-281.319,0.947162,0.69904,3,7,0,282.812,1.32958,-0.70004,0.855011
-279.471,0.991963,0.69904,3,7,0,281.626,1.32643,-0.564467,0.822276
-279.902,0.802652,0.69904,2,3,0,281.538,1.31701,-0.675951,0.816488
-280.603,0.839471,0.69904,2,3,0,281.849,1.29959,-0.676567,0.830005
-279.571,0.8618,0.69904,2,3,0,281.71,1.32819,-0.588317,0.836935
-279.924,0.85658,0.69904,2,3,0,281.426,1.3175,-0.681143,0.823615
-280.328,0.908789,0.69904,2,7,0,282.096,1.34321,-0.660865,0.848213
-279.537,1,0.69904,2,3,0,280.388,1.32929,-0.626097,0.837678
-279.327,0.978752,0.69904,3,7,0,280.107,1.33184,-0.627198,0.830796
-280.202,0.913353,0.69904,2,3,0,280.688,1.32935,-0.616498,0.849945
-279.973,0.988049,0.69904,2,7,0,280.724,1.35516,-0.627437,0.83736
-280.417,0.986882,0.69904,3,7,0,280.429,1.36136,-0.623339,0.841673
-279.217,1,0.69904,2,3,0,280.331,1.32554,-0.612498,0.825156
-279.847,0.867557,0.69904,3,7,0,280.636,1.34775,-0.635553,0.805637
-280.218,0.917163,0.69904,2,5,0,281.246,1.29434,-0.570323,0.840294
-281.938,0.89225,0.69904,3,7,0,283.157,1.29555,-0.513514,0.789403
-282.606,0.992717,0.69904,3,7,0,282.846,1.37181,-0.700338,0.86388
-284.028,0.806235,0.69904,2,3,0,285.476,1.34961,-0.799785,0.859765
-280.865,0.969855,0.69904,2,3,0,284.707,1.32903,-0.686326,0.851866
-281.359,0.875654,0.69904,3,7,0,283.09,1.37771,-0.628323,0.804012
-281.263,0.927066,0.69904,2,3,0,282.979,1.37354,-0.69534,0.80145
-281.879,0.970612,0.69904,2,3,0,282.081,1.37359,-0.686362,0.79265
-280.649,0.998329,0.69904,3,7,0,282.743,1.31617,-0.561324,0.852842
-279.359,0.915707,0.69904,1,3,0,281.889,1.31269,-0.612865,0.826362
-279.337,0.997397,0.69904,2,7,0,279.567,1.3237,-0.632689,0.829466
-280.394,0.949613,0.69904,2,7,0,280.624,1.36367,-0.705763,0.815964
-279.432,0.984499,0.69904,3,7,0,281.005,1.33909,-0.643704,0.813509
-280.545,0.772557,0.69904,2,3,0,281.085,1.35848,-0.572821,0.811791
-280.656,0.953163,0.69904,3,7,0,282.26,1.29959,-0.521149,0.803101
-283.85,0.865245,0.69904,3,7,0,284.676,1.39415,-0.771956,0.85529
-283.135,0.773317,0.69904,3,7,0,287.146,1.30982,-0.7764,0.81618
-279.995,1,0.69904,2,3,0,283.033,1.36007,-0.672791,0.814875
-280.022,0.87821,0.69904,2,7,0,281.214,1.32509,-0.696441,0.820966
-279.712,0.940392,0.69904,2,7,0,280.896,1.30124,-0.622508,0.824255
-280.216,0.970609,0.69904,2,7,0,280.622,1.2997,-0.566801,0.843185
-281.18,0.816843,0.69904,3,7,0,282.991,1.35581,-0.583276,0.795212
-280.461,1,0.69904,3,7,0,281.495,1.3294,-0.555149,0.847931
-280.182,0.992435,0.69904,3,7,0,280.921,1.33067,-0.554369,0.842522
-280.054,0.983146,0.69904,3,7,0,281.387,1.36499,-0.656715,0.819188
-281.051,0.743537,0.69904,2,3,0,283.126,1.34258,-0.729581,0.844163
-281.334,0.985023,0.69904,3,7,0,282.775,1.29298,-0.467295,0.830738
-279.684,0.921447,0.69904,2,3,0,282.587,1.31053,-0.592589,0.838083
-279.546,0.997563,0.69904,3,7,0,280.019,1.31809,-0.560091,0.815065
-279.407,0.989054,0.69904,2,3,0,279.735,1.32845,-0.590944,0.812316
-280.081,0.893818,0.69904,2,3,0,280.852,1.29557,-0.572625,0.807594
-281.23,0.921905,0.69904,2,7,0,281.727,1.32328,-0.558402,0.788059
-280.918,0.953256,0.69904,2,7,0,282.466,1.31332,-0.691273,0.801319
-281.744,0.945506,0.69904,2,3,0,282.003,1.2992,-0.689046,0.798359
-279.521,0.81416,0.69904,2,3,0,285.063,1.33268,-0.573183,0.828821
-279.521,0.811299,0.69904,1,3,0,281.917,1.33268,-0.573183,0.828821
-279.885,0.97142,0.69904,3,7,0,280.536,1.35176,-0.635469,0.838194
-279.75,0.942106,0.69904,2,3,0,280.917,1.32361,-0.635038,0.841188
-280.516,0.858236,0.69904,3,7,0,281.57,1.32397,-0.539635,0.799862
-281.012,0.900049,0.69904,1,1,0,281.118,1.32944,-0.521538,0.799432
-280.382,1,0.69904,1,1,0,280.943,1.3234,-0.539693,0.801856
-279.974,0.894451,0.69904,2,3,0,282.075,1.30086,-0.634721,0.812682
-279.335,0.814544,0.69904,2,3,0,281.847,1.33634,-0.605252,0.827906
-280.058,0.929776,0.69904,2,3,0,280.24,1.3572,-0.624567,0.837384
-281.523,0.836123,0.69904,2,3,0,282.269,1.38092,-0.623484,0.842186
-281.057,1,0.69904,2,3,0,281.586,1.37613,-0.628097,0.839534
-280.059,0.976861,0.69904,2,3,0,281.758,1.33304,-0.705494,0.822727
-281.284,0.942196,0.69904,3,7,0,281.923,1.32147,-0.526877,0.854997
-282.511,0.583243,0.69904,2,3,0,286.623,1.29693,-0.698396,0.856122
-281.655,1,0.69904,1,1,0,282.57,1.29769,-0.672034,0.852735
-283.322,0.8786,0.69904,3,7,0,285.201,1.40632,-0.623414,0.825512
-282.712,0.998262,0.69904,3,7,0,284.872,1.40361,-0.728785,0.827218
-280.825,0.942198,0.69904,2,3,0,283.584,1.37907,-0.660591,0.816453
-280.988,0.952086,0.69904,2,7,0,281.751,1.33111,-0.741656,0.829088
-281.893,0.98548,0.69904,2,3,0,282.633,1.35513,-0.782429,0.823664
-280.215,0.97842,0.69904,2,7,0,283.355,1.32334,-0.700636,0.830496
-280.631,0.965931,0.69904,2,3,0,281.028,1.36141,-0.588724,0.807301
-280.185,0.752312,0.69904,2,7,0,283.045,1.31197,-0.672687,0.809735
-280.013,0.922899,0.69904,2,3,0,281.703,1.35513,-0.676902,0.810298
-280.484,0.877905,0.69904,3,7,0,282.389,1.31149,-0.586519,0.794195
-282.936,0.773264,0.69904,3,7,0,285.084,1.37154,-0.778154,0.85221
-280.197,0.99717,0.69904,2,7,0,282.982,1.32201,-0.531177,0.808077
-280.995,0.689454,0.69904,2,3,0,284.413,1.33036,-0.737524,0.813456
-279.805,0.98082,0.69904,3,7,0,281.813,1.30129,-0.542464,0.822811
-279.481,0.938763,0.69904,3,7,0,280.666,1.3194,-0.652097,0.824618
-279.484,0.993489,0.69904,2,3,0,279.604,1.34344,-0.5976,0.820871
-281.338,0.79861,0.69904,3,7,0,282.739,1.36856,-0.743239,0.809877
-281.483,0.81485,0.69904,3,7,0,285.458,1.3179,-0.528875,0.858185
-279.61,0.9249,0.69904,3,7,0,282.813,1.34671,-0.661162,0.814229
-279.806,0.991969,0.69904,3,7,0,280.01,1.30514,-0.560716,0.835618
-279.457,0.990941,0.69904,2,3,0,280.013,1.31725,-0.562946,0.825408
-279.526,0.966369,0.69904,3,7,0,280.072,1.32779,-0.572366,0.812966
-282.902,0.76878,0.69904,2,3,0,283.219,1.29455,-0.578141,0.872965
-281.727,0.98953,0.69904,2,3,0,283.686,1.32447,-0.540753,0.862163
-280.293,0.938927,0.69904,2,3,0,282.796,1.30624,-0.625139,0.846251
-279.652,0.980354,0.69904,2,7,0,281.104,1.3213,-0.664471,0.829704
-280.016,0.962242,0.69904,2,7,0,280.774,1.2894,-0.562952,0.821397
-279.42,0.963674,0.69904,1,3,0,280.519,1.31965,-0.566083,0.824107
-281.499,0.735,0.69904,2,5,0,282.274,1.37367,-0.577767,0.809748
-283.349,0.859741,0.69904,2,3,0,284.432,1.34391,-0.81625,0.834169
-283.267,0.933659,0.69904,2,3,0,285.186,1.40518,-0.627393,0.816159
-284.002,0.9425,0.69904,2,7,0,286.348,1.37326,-0.787807,0.862036
-280.257,0.97685,0.69904,2,3,0,285.351,1.34808,-0.550864,0.822495
-282.309,0.697713,0.69904,2,3,0,284.48,1.38456,-0.567327,0.824614
-280.561,0.986743,0.69904,2,7,0,282.332,1.31047,-0.698364,0.81733
-280.039,0.988817,0.69904,2,7,0,281.237,1.34741,-0.673598,0.840326
-281.774,0.880098,0.69904,2,3,0,282.033,1.34402,-0.683885,0.863336
-281.635,0.998664,0.69904,2,3,0,282.162,1.33783,-0.710754,0.857602
-280.492,0.722249,0.69904,2,7,0,285.954,1.33638,-0.650244,0.793962
-279.879,0.991657,0.69904,3,7,0,281.128,1.31311,-0.61725,0.802801
-279.384,0.99353,0.69904,2,3,0,280.034,1.33971,-0.613036,0.829183
-279.563,0.992481,0.69904,3,7,0,279.777,1.3368,-0.671307,0.828062
-280.066,0.94926,0.69904,2,7,0,280.223,1.35355,-0.599405,0.836897
-282.563,0.856096,0.69904,3,7,0,283.091,1.36299,-0.584235,0.864553
-280.483,1,0.69904,2,3,0,282.642,1.3234,-0.69104,0.803399
-281.854,0.74038,0.69904,2,3,0,283.866,1.30594,-0.703731,0.797022
-280.736,1,0.69904,2,3,0,282.336,1.33273,-0.507775,0.832238
-282.676,0.806817,0.69904,2,7,0,283.4,1.29366,-0.736154,0.834463
-280.81,0.952923,0.69904,2,7,0,284.389,1.32528,-0.62169,0.789033
-281.297,0.864305,0.69904,2,7,0,283.286,1.32665,-0.505965,0.848067
-280.561,0.984478,0.69904,3,7,0,282.354,1.34193,-0.610315,0.852778
-280.303,0.66808,0.69904,1,3,0,287.505,1.33337,-0.579362,0.797403
-279.479,0.908293,0.69904,3,7,0,282.229,1.33457,-0.621108,0.83564
-279.347,0.999654,0.69904,3,7,0,279.531,1.333,-0.637269,0.830184
-281.074,0.736206,0.69904,2,3,0,282.187,1.35226,-0.576688,0.851676
-282.555,0.818735,0.69904,2,3,0,284.248,1.26497,-0.611938,0.80091
-281.606,0.85932,0.69904,2,3,0,285.718,1.27435,-0.474831,0.821263
-280.916,0.885873,0.69904,3,7,0,284.188,1.37028,-0.693107,0.84264
-279.879,0.946069,0.69904,2,7,0,282.633,1.35828,-0.614104,0.820875
-280.769,0.865131,0.69904,2,5,0,282.096,1.34475,-0.522054,0.818742
-282.459,0.550946,0.69904,3,7,0,287.815,1.31139,-0.680236,0.782927
-283.143,0.892582,0.69904,1,1,0,283.471,1.30968,-0.685258,0.779045
-283.614,0.917843,0.69904,1,1,0,284.169,1.31353,-0.704904,0.777909
-282.759,1,0.69904,3,7,0,283.784,1.34533,-0.530367,0.865286
-282.759,0.885895,0.69904,1,1,0,283.778,1.34533,-0.530367,0.865286
-281.118,1,0.69904,2,3,0,283.435,1.31308,-0.600002,0.860115
-282.478,0.871897,0.69904,3,7,0,284.908,1.32648,-0.599643,0.77553
-280.67,0.973036,0.69904,2,3,0,283.762,1.27803,-0.597375,0.822031
-279.743,0.941432,0.69904,3,7,0,281.828,1.34869,-0.610266,0.83458
-280.724,0.96044,0.69904,2,3,0,280.935,1.34793,-0.704114,0.846421
-280.189,1,0.69904,3,7,0,280.906,1.28634,-0.556092,0.818427
-279.568,0.998811,0.69904,3,7,0,280.796,1.34414,-0.621134,0.834001
-280.886,0.865888,0.69904,2,7,0,281.5,1.33781,-0.514124,0.836834
-281.31,0.961091,0.69904,3,7,0,282.174,1.32554,-0.47565,0.824069
-282.357,0.887998,0.69904,2,3,0,283.129,1.26653,-0.648237,0.816953
-282.206,0.992588,0.69904,2,7,0,283.233,1.33281,-0.460632,0.834809
-282.427,0.963346,0.69904,3,7,0,284.418,1.31317,-0.488569,0.86045
-282.276,0.969285,0.69904,3,7,0,285.04,1.39944,-0.692981,0.832649
-281.795,0.994615,0.69904,2,3,0,283.097,1.38812,-0.637059,0.839346
-282.093,0.923394,0.69904,3,7,0,285.448,1.29803,-0.620605,0.865412
-280.722,0.991133,0.69904,2,3,0,282.599,1.31871,-0.579025,0.855458
-279.436,1,0.69904,2,3,0,280.803,1.33869,-0.64163,0.831768
-281.578,0.827171,0.69904,2,3,0,282.108,1.30754,-0.504326,0.8545
-280.028,1,0.69904,2,3,0,281.657,1.29878,-0.537546,0.832321
-280.852,0.846167,0.69904,2,7,0,282.469,1.31979,-0.626323,0.789268
-279.457,0.944549,0.69904,3,7,0,282.27,1.33752,-0.607112,0.811671
-281.222,0.785316,0.69904,2,7,0,282.751,1.38369,-0.639176,0.816526
-280.722,0.963096,0.69904,2,7,0,283.326,1.28345,-0.5566,0.841385
-281.495,0.92532,0.69904,3,7,0,283.113,1.38482,-0.726115,0.818273
-281.12,0.964493,0.69904,3,7,0,283.233,1.31656,-0.677871,0.793566
-279.763,0.902706,0.69904,3,7,0,283.456,1.31282,-0.618968,0.839874
-279.97,0.993087,0.69904,3,7,0,280.084,1.34229,-0.617485,0.801441
-280.354,0.768272,0.69904,2,7,0,282.663,1.33665,-0.610419,0.851161
-279.972,0.96239,0.69904,2,7,0,281.227,1.31715,-0.654857,0.805139
-279.49,1,0.69904,2,3,0,280.052,1.32272,-0.609914,0.808057
-279.371,0.994744,0.69904,2,7,0,279.683,1.31294,-0.607703,0.816129
-279.913,0.955242,0.69904,2,3,0,280.086,1.29377,-0.596707,0.815921
-279.496,1,0.69904,2,3,0,279.89,1.30518,-0.603115,0.819112
-279.819,0.969402,0.69904,2,3,0,279.949,1.33834,-0.561649,0.814736
-279.479,0.979567,0.69904,2,7,0,280.223,1.31252,-0.582312,0.812651
-281.596,0.766224,0.69904,2,3,0,282.573,1.27814,-0.530087,0.850215
-280.883,1,0.69904,3,7,0,282.527,1.3568,-0.712783,0.802073
-280.883,0.518757,0.69904,2,3,0,285.251,1.3568,-0.712783,0.802073
-282.15,0.901693,0.69904,2,3,0,282.448,1.34552,-0.77166,0.804497
-284.027,0.776423,0.69904,2,7,0,287.534,1.41244,-0.769228,0.816642
-283.997,0.934887,0.69904,2,7,0,287.279,1.23712,-0.483226,0.834135
-284.174,1,0.69904,3,7,0,285.442,1.40137,-0.791481,0.804956
-281.765,0.933514,0.69904,2,7,0,286.183,1.36415,-0.616084,0.789439
-280.109,1,0.69904,2,3,0,281.769,1.31702,-0.6779,0.835883
-279.418,1,0.69904,2,3,0,280.272,1.31586,-0.623663,0.830744
-279.947,0.944805,0.69904,2,7,0,280.363,1.33484,-0.681492,0.807924
-280.307,0.965211,0.69904,3,7,0,281.277,1.35105,-0.595197,0.843443
-283.974,0.75313,0.69904,2,3,0,284.712,1.28136,-0.571385,0.87757
-279.392,0.983104,0.69904,3,7,0,284.737,1.33693,-0.598292,0.828749
-279.938,0.968826,0.69904,3,7,0,280.249,1.33771,-0.680644,0.837789
-279.382,0.993245,0.69904,3,7,0,280.523,1.33499,-0.655233,0.819329
-279.666,0.962172,0.69904,2,7,0,279.812,1.34199,-0.576226,0.818713
-279.72,0.958349,0.69904,2,3,0,280.387,1.32306,-0.543172,0.824946
-281.033,0.83222,0.69904,2,3,0,282.216,1.30973,-0.59842,0.858573
-279.975,0.979128,0.69904,3,7,0,281.929,1.33094,-0.656005,0.8018
-281.189,0.892297,0.69904,3,7,0,281.932,1.37964,-0.641039,0.839491
-279.356,1,0.69904,3,7,0,281.141,1.32463,-0.617759,0.832573
-279.352,0.983497,0.69904,2,7,0,279.791,1.33976,-0.643931,0.825854
-279.857,0.949499,0.69904,2,3,0,279.92,1.32852,-0.681211,0.833471
-279.59,1,0.69904,3,7,0,279.975,1.35142,-0.619539,0.821081
-279.757,0.956182,0.69904,2,3,0,280.105,1.30269,-0.632408,0.826004
-280.535,0.931988,0.69904,3,7,0,281.217,1.37421,-0.682282,0.821538
-280.238,1,0.69904,1,1,0,280.535,1.36768,-0.679328,0.819753
-280.138,0.887572,0.69904,3,7,0,282.716,1.29597,-0.535632,0.812492
-279.787,0.777228,0.69904,2,7,0,282.692,1.3588,-0.643157,0.823096
-279.931,0.980019,0.69904,3,7,0,280.533,1.31911,-0.617836,0.800334
-280.111,0.91629,0.69904,3,7,0,281.268,1.30949,-0.618432,0.800422
-279.476,1,0.69904,3,7,0,280.157,1.33944,-0.595489,0.814933
-280.263,0.72085,0.69904,1,3,0,281.823,1.29723,-0.654337,0.82123
-282.347,0.877284,0.69904,3,7,0,282.721,1.31036,-0.724277,0.854109
-280.089,1,0.69904,2,3,0,282.234,1.34887,-0.58419,0.838001
-279.63,0.985647,0.69904,3,7,0,280.975,1.34722,-0.61629,0.811846
-280.085,0.949295,0.69904,2,3,0,280.682,1.29193,-0.585894,0.811086
-280.239,0.973442,0.69904,2,3,0,280.807,1.28848,-0.541591,0.815396
-280.55,0.749302,0.69904,2,3,0,283.526,1.28236,-0.525992,0.827356
-281.211,0.890902,0.69904,2,7,0,282.244,1.34201,-0.510462,0.838716
-284.313,0.786634,0.69904,2,3,0,286.281,1.32075,-0.655302,0.766159
-286.086,0.943095,0.69904,3,7,0,288.964,1.3213,-0.559399,0.897357
-284.881,1,0.69904,2,3,0,287.191,1.32561,-0.493921,0.881765
-283.142,1,0.69904,2,3,0,284.972,1.30857,-0.49702,0.869669
-279.625,0.985853,0.69904,2,3,0,283.75,1.32664,-0.600279,0.805237
-282.407,0.662927,0.69904,2,3,0,283.652,1.3189,-0.67154,0.869092
-281.18,0.930177,0.69904,2,7,0,284.76,1.31172,-0.528997,0.792678
-281.021,0.793289,0.69904,2,7,0,283.991,1.28601,-0.643324,0.80848
-282.284,0.913963,0.69904,3,7,0,283.025,1.3966,-0.629906,0.823591
-281.497,1,0.69904,1,1,0,282.412,1.38555,-0.617428,0.824653
-281.073,1,0.69904,2,3,0,281.665,1.38301,-0.645469,0.826889
-280.118,1,0.69904,3,7,0,281.553,1.33892,-0.649354,0.8466
-279.38,0.99997,0.69904,2,7,0,280.163,1.33147,-0.656057,0.822405
-280.381,0.909003,0.69904,2,7,0,280.473,1.35011,-0.573708,0.805563
-280.617,0.70686,0.69904,2,7,0,283.651,1.29108,-0.634726,0.80783
-279.356,1,0.69904,2,3,0,280.577,1.31346,-0.582237,0.825711
-279.854,0.972697,0.69904,3,7,0,279.929,1.31466,-0.596913,0.84304
-279.92,0.907738,0.69904,2,7,0,281.206,1.33358,-0.575509,0.804217
-280.78,0.92269,0.69904,2,7,0,281.584,1.29865,-0.498172,0.809333
-280.545,1,0.69904,3,7,0,281.553,1.28764,-0.557006,0.841313
-279.671,0.945186,0.69904,3,7,0,282.23,1.31918,-0.586104,0.805538
-279.919,0.988852,0.69904,3,7,0,280.245,1.35015,-0.669079,0.808187
-279.281,0.993599,0.69904,3,7,0,280.227,1.31913,-0.603889,0.816489
-280.374,0.789755,0.69904,2,7,0,282.534,1.33088,-0.712514,0.83334
-281.32,0.908646,0.69904,2,3,0,281.923,1.35674,-0.561776,0.849029
-280.216,0.95005,0.69904,3,7,0,283.17,1.34163,-0.698273,0.80732
-279.808,1,0.69904,3,7,0,280.429,1.32964,-0.571394,0.839164
-281.176,0.677915,0.69904,2,3,0,284.074,1.28653,-0.62283,0.799805
-279.901,0.888203,0.69904,2,7,0,284.967,1.34555,-0.691032,0.813921
-279.407,0.991406,0.69904,2,3,0,280.023,1.33941,-0.594826,0.823413
-279.234,0.977499,0.69904,2,7,0,279.6,1.32492,-0.621908,0.818766
-279.314,0.84535,0.69904,2,3,0,280.531,1.32907,-0.645824,0.820526
-279.929,0.889164,0.69904,2,5,0,280.554,1.29939,-0.634158,0.817414
-281.308,0.740569,0.69904,3,7,0,283.905,1.34189,-0.584415,0.787761
-280.032,0.999628,0.69904,2,3,0,281.503,1.3181,-0.607782,0.798709
-280.597,0.930746,0.69904,2,3,0,281.134,1.31411,-0.6026,0.792189
-280.285,0.973254,0.69904,3,7,0,281.523,1.32426,-0.65588,0.847993
