# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_4.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-280.32,0.998783,0.595044,2,7,0,281.098,1.28328,-0.587826,0.825871
-280.419,0.965243,0.595044,2,7,0,281.257,1.33323,-0.549354,0.844655
-280.543,0.91279,0.595044,3,7,0,282.862,1.31002,-0.670745,0.802916
-279.867,0.987003,0.595044,2,7,0,281.563,1.3166,-0.676391,0.822928
-280.38,0.977798,0.595044,2,7,0,280.959,1.36558,-0.699724,0.816145
-280.527,0.767924,0.595044,2,3,0,283.103,1.31519,-0.706896,0.823853
-280.207,1,0.595044,2,3,0,280.628,1.32436,-0.704631,0.820536
-280.42,0.977442,0.595044,3,7,0,281.363,1.3535,-0.585953,0.841935
-279.782,1,0.595044,3,7,0,280.478,1.31854,-0.627523,0.8037
-279.403,0.99912,0.595044,3,7,0,279.94,1.30996,-0.607037,0.817815
-279.291,0.974012,0.595044,1,3,0,279.682,1.32628,-0.587723,0.818933
-280.303,0.782756,0.595044,2,3,0,281.507,1.29544,-0.649341,0.81816
-282.776,0.845779,0.595044,2,3,0,283.651,1.25872,-0.631815,0.815984
-283.143,0.990775,0.595044,3,7,0,285.507,1.32397,-0.500425,0.868857
-281.5,1,0.595044,3,7,0,284.247,1.28571,-0.601767,0.793664
-281.351,0.946423,0.595044,3,7,0,283.876,1.3618,-0.739871,0.843351
-280.203,1,0.595044,2,3,0,281.447,1.35918,-0.666605,0.839151
-280.211,0.955837,0.595044,2,7,0,280.891,1.34033,-0.70325,0.83642
-279.809,0.989749,0.595044,3,7,0,281.116,1.3547,-0.624773,0.812815
-280.722,0.917499,0.595044,2,7,0,282.253,1.2895,-0.557989,0.846039
-280.66,0.976478,0.595044,3,7,0,282.079,1.30375,-0.564686,0.795021
-281.946,0.894377,0.595044,2,3,0,282.523,1.31885,-0.506584,0.789946
-282.404,0.980997,0.595044,2,3,0,282.615,1.31691,-0.488947,0.789687
-280.562,0.98623,0.595044,3,7,0,283.704,1.34809,-0.687545,0.847294
-280.892,0.851609,0.595044,2,3,0,282.788,1.36311,-0.609469,0.847163
-281.073,0.967795,0.595044,2,3,0,281.936,1.36223,-0.639546,0.852727
-279.409,0.980239,0.595044,2,3,0,281.497,1.34195,-0.645489,0.81679
-280.305,0.879051,0.595044,3,7,0,281.087,1.29027,-0.628888,0.828743
-283.41,0.773467,0.595044,3,7,0,283.833,1.38849,-0.542203,0.819036
-285.294,0.924998,0.595044,2,3,0,285.947,1.40811,-0.549761,0.82721
-281.727,1,0.595044,2,3,0,286.42,1.31907,-0.72331,0.79806
-281.781,0.998879,0.595044,3,7,0,283.286,1.32628,-0.469995,0.810247
-279.494,1,0.595044,2,3,0,282.116,1.32119,-0.651639,0.828749
-279.818,0.965007,0.595044,2,7,0,280.657,1.30787,-0.609319,0.839512
-280.009,0.963656,0.595044,3,7,0,280.69,1.32789,-0.555905,0.805285
-279.939,0.998981,0.595044,3,7,0,280.58,1.30642,-0.548834,0.808396
-280.116,0.961089,0.595044,3,7,0,281.146,1.353,-0.622114,0.803927
-279.88,0.997768,0.595044,3,7,0,280.427,1.3131,-0.570656,0.841374
-280.038,0.954516,0.595044,3,7,0,281.095,1.30568,-0.584115,0.802212
-281.518,0.844506,0.595044,2,7,0,284.027,1.35634,-0.712746,0.854627
-279.96,1,0.595044,2,3,0,281.492,1.35784,-0.666071,0.833482
-279.647,0.999379,0.595044,3,7,0,280.273,1.34055,-0.675253,0.815129
-280.337,0.904409,0.595044,2,3,0,281.147,1.33247,-0.563691,0.799252
-280.975,0.79746,0.595044,3,7,0,282.875,1.31668,-0.689729,0.848932
-280.49,0.996282,0.595044,2,7,0,281.404,1.30475,-0.656952,0.842906
-279.827,1,0.595044,2,3,0,280.836,1.35543,-0.620993,0.831529
-280.395,0.91517,0.595044,3,7,0,282.815,1.34548,-0.627433,0.796039
-280.161,0.935416,0.595044,3,7,0,281.858,1.32332,-0.701658,0.822751
-279.673,0.998029,0.595044,2,7,0,280.269,1.32849,-0.553688,0.817127
-279.802,0.799352,0.595044,2,3,0,282.126,1.31156,-0.660174,0.817759
-280.424,0.963115,0.595044,2,7,0,281.266,1.32828,-0.713696,0.813969
-280.475,0.998907,0.595044,2,3,0,280.745,1.32953,-0.721519,0.820227
-279.916,0.99677,0.595044,2,7,0,280.786,1.32135,-0.535225,0.831197
-280.606,0.967323,0.595044,2,3,0,280.662,1.32222,-0.50917,0.837391
-279.348,0.996272,0.595044,2,7,0,280.921,1.3385,-0.627843,0.829133
-284.27,0.708427,0.595044,2,3,0,284.764,1.37045,-0.716707,0.877715
-281.604,0.996637,0.595044,2,3,0,284.564,1.3608,-0.657661,0.859795
-281.383,0.811981,0.595044,3,7,0,284.881,1.31886,-0.585317,0.784413
-279.664,0.998671,0.595044,3,7,0,281.858,1.29981,-0.581295,0.828351
-279.712,0.937758,0.595044,3,7,0,280.634,1.32107,-0.670928,0.817316
-279.703,0.905164,0.595044,2,5,0,282.488,1.29766,-0.577776,0.82589
-279.959,0.900844,0.595044,2,7,0,282.389,1.32615,-0.617308,0.846242
-280.532,0.931181,0.595044,2,3,0,280.996,1.34827,-0.593048,0.848482
-281.44,0.91213,0.595044,2,3,0,282.17,1.3703,-0.611985,0.850264
-280.162,0.990237,0.595044,2,3,0,281.748,1.32434,-0.694677,0.833917
-283.38,0.764478,0.595044,2,3,0,285.002,1.37768,-0.751252,0.862707
-279.89,0.981784,0.595044,2,7,0,284.663,1.31072,-0.599104,0.842611
-280.171,0.962108,0.595044,3,7,0,281.188,1.35267,-0.704554,0.8318
-279.313,0.988022,0.595044,3,7,0,280.741,1.32941,-0.591356,0.827342
-279.283,0.979651,0.595044,3,7,0,279.972,1.31665,-0.60875,0.818544
-279.904,0.959486,0.595044,2,3,0,280.01,1.29228,-0.566044,0.820259
-279.544,0.996085,0.595044,3,7,0,280.084,1.34972,-0.621392,0.82581
-279.325,0.99413,0.595044,3,7,0,279.828,1.3154,-0.585445,0.818689
-279.413,0.983153,0.595044,3,7,0,279.86,1.33488,-0.64084,0.832042
-280.536,0.819445,0.595044,3,7,0,282.244,1.28384,-0.519916,0.822473
-279.745,0.988664,0.595044,3,7,0,281.193,1.31668,-0.609988,0.841324
-279.762,0.901335,0.595044,3,7,0,283.106,1.31181,-0.650841,0.813145
-279.997,0.735469,0.595044,2,3,0,283.61,1.32782,-0.536438,0.831561
-280.947,0.90649,0.595044,2,3,0,281.412,1.28268,-0.639823,0.831551
-281.299,0.989743,0.595044,3,7,0,282.178,1.38151,-0.646289,0.839908
-279.69,1,0.595044,2,3,0,281.273,1.3344,-0.65232,0.838403
-282.265,0.746555,0.595044,1,3,0,284.01,1.34325,-0.688673,0.867637
-280.278,1,0.595044,2,3,0,282.338,1.35404,-0.630197,0.844719
-280.33,0.971323,0.595044,3,7,0,281.033,1.35543,-0.58991,0.839221
-279.655,0.992351,0.595044,3,7,0,280.737,1.3137,-0.60105,0.806313
-279.914,0.985573,0.595044,2,7,0,280.182,1.33321,-0.630836,0.844931
-280.525,0.929685,0.595044,3,7,0,281.367,1.29643,-0.655971,0.811119
-280.759,0.983043,0.595044,2,7,0,281.304,1.29126,-0.664161,0.822208
-280.747,0.973436,0.595044,3,7,0,281.898,1.37765,-0.667948,0.830936
-279.467,0.993988,0.595044,2,7,0,281.228,1.33053,-0.59144,0.833855
-279.594,0.925327,0.595044,3,7,0,280.93,1.34826,-0.622522,0.813442
-280.234,0.906281,0.595044,2,3,0,280.748,1.34702,-0.551092,0.818665
-281.12,0.973543,0.595044,2,7,0,282.31,1.30633,-0.551078,0.856696
-282.808,0.910799,0.595044,2,3,0,283.136,1.28628,-0.556717,0.86924
-280.491,0.953237,0.595044,2,3,0,284.396,1.28542,-0.563451,0.838428
-280.618,0.99105,0.595044,3,7,0,281.555,1.3407,-0.714747,0.805296
-280.147,0.956757,0.595044,2,7,0,282.32,1.32169,-0.59117,0.848534
-279.726,0.986457,0.595044,2,7,0,281.066,1.34232,-0.63016,0.83938
-279.994,0.966476,0.595044,3,7,0,280.624,1.28993,-0.58905,0.824762
-279.971,0.828787,0.595044,3,7,0,282.202,1.36177,-0.671416,0.819729
-279.693,0.982694,0.595044,2,7,0,280.785,1.3311,-0.577651,0.807753
-281.028,0.886195,0.595044,3,7,0,282.088,1.35695,-0.719704,0.845638
-283.392,0.852476,0.595044,2,3,0,283.938,1.38347,-0.627873,0.865656
-282.635,0.9412,0.595044,3,7,0,287.007,1.27696,-0.577261,0.786349
-281.049,1,0.595044,2,3,0,283.151,1.3145,-0.541692,0.791888
-279.339,0.902226,0.595044,2,7,0,283.593,1.32727,-0.579403,0.822742
-281.054,0.758143,0.595044,2,3,0,282.834,1.34579,-0.54701,0.848263
-280.661,0.990365,0.595044,2,3,0,281.739,1.32564,-0.583577,0.854946
-279.744,0.96863,0.595044,3,7,0,283.133,1.33107,-0.611398,0.802871
-279.378,0.997075,0.595044,2,3,0,279.859,1.32954,-0.600786,0.812022
-280.538,0.757102,0.595044,2,3,0,282.177,1.29842,-0.648968,0.805693
-281.329,0.959152,0.595044,2,7,0,282.908,1.27821,-0.575501,0.799913
-279.827,0.970343,0.595044,2,3,0,282.079,1.31223,-0.532471,0.820742
-284.445,0.70449,0.595044,2,3,0,284.906,1.30294,-0.405666,0.855401
-283.387,1,0.595044,2,3,0,285.852,1.25734,-0.439763,0.839224
-282.485,0.640004,0.595044,2,3,0,290.124,1.25762,-0.616117,0.823923
-280.249,0.933813,0.595044,2,3,0,283.772,1.29162,-0.547385,0.836312
-279.959,0.999926,0.595044,3,7,0,280.541,1.31184,-0.523914,0.822451
-281.498,0.862584,0.595044,2,3,0,282.163,1.29071,-0.634755,0.853628
-280.477,0.996843,0.595044,2,7,0,282.003,1.33741,-0.52383,0.830586
-280.226,0.992867,0.595044,2,7,0,281.179,1.32625,-0.682791,0.841579
-280.012,1,0.595044,2,3,0,280.264,1.32324,-0.672846,0.838923
-279.575,1,0.595044,2,3,0,280.195,1.35207,-0.632622,0.82402
-279.29,1,0.595044,3,7,0,279.597,1.33014,-0.636357,0.817018
-279.591,0.962922,0.595044,2,3,0,279.681,1.31983,-0.65361,0.81352
-279.652,0.974596,0.595044,2,7,0,280.091,1.31674,-0.659449,0.82765
-279.252,0.975462,0.595044,2,3,0,279.939,1.33381,-0.625501,0.82573
-280.665,0.89242,0.595044,2,7,0,280.905,1.29381,-0.633122,0.803519
-279.766,0.833973,0.595044,3,7,0,283.061,1.35549,-0.634341,0.83063
-279.706,0.995115,0.595044,3,7,0,280.298,1.33577,-0.576068,0.810035
-282.239,0.682323,0.595044,2,3,0,284.921,1.29014,-0.502637,0.789603
-279.266,0.998817,0.595044,3,7,0,282.39,1.33254,-0.606914,0.826588
-281.32,0.862365,0.595044,2,3,0,281.483,1.34307,-0.635667,0.861789
-280.991,0.985939,0.595044,3,7,0,283.966,1.31134,-0.581653,0.788883
-279.426,1,0.595044,2,3,0,281.259,1.34648,-0.633228,0.823322
-279.656,0.993149,0.595044,3,7,0,279.817,1.33705,-0.673911,0.813663
-279.744,0.994347,0.595044,3,7,0,279.985,1.35211,-0.664376,0.813941
-280.996,0.728888,0.595044,2,3,0,284.479,1.34597,-0.714284,0.848361
-280.39,1,0.595044,2,3,0,280.985,1.34165,-0.700534,0.841748
-281.244,0.93975,0.595044,2,7,0,282.337,1.31045,-0.467753,0.823922
-281.242,0.968045,0.595044,3,7,0,282.871,1.34947,-0.746534,0.807387
-280.681,0.995177,0.595044,3,7,0,281.732,1.32137,-0.508368,0.839205
-280.496,1,0.595044,3,7,0,280.895,1.3223,-0.686123,0.802034
-279.519,0.990774,0.595044,2,7,0,280.951,1.32049,-0.645271,0.832134
-280.031,0.830404,0.595044,3,7,0,281.686,1.33668,-0.694078,0.810536
-280.463,0.893115,0.595044,2,7,0,282.352,1.32122,-0.705409,0.834299
-280.857,0.957942,0.595044,3,7,0,281.797,1.29003,-0.61488,0.800362
-279.568,0.94496,0.595044,2,3,0,281.733,1.31254,-0.562269,0.814036
-279.443,0.995546,0.595044,3,7,0,279.947,1.31677,-0.598973,0.833843
-279.555,0.989258,0.595044,2,3,0,279.663,1.33058,-0.582526,0.83475
-279.271,0.993609,0.595044,2,3,0,279.693,1.32462,-0.62129,0.828433
-279.306,0.971514,0.595044,3,7,0,280.215,1.32164,-0.616255,0.814547
-280.323,0.728846,0.595044,1,3,0,283.78,1.337,-0.591298,0.84934
-279.502,0.956936,0.595044,3,7,0,281.313,1.31316,-0.634305,0.815789
-279.841,0.833629,0.595044,1,3,0,282.596,1.34265,-0.645235,0.841134
-280.718,0.883277,0.595044,3,7,0,283.312,1.32047,-0.50744,0.80694
-280.603,0.950119,0.595044,2,3,0,281.817,1.32093,-0.497077,0.823537
-280.717,0.972391,0.595044,2,7,0,281.323,1.30052,-0.682657,0.815161
-280.436,1,0.595044,1,1,0,280.798,1.30354,-0.675553,0.814458
-280.918,0.974934,0.595044,2,3,0,281.033,1.29803,-0.679588,0.810619
-283.263,0.822077,0.595044,2,3,0,284.177,1.35786,-0.491596,0.800157
-282.797,1,0.595044,3,7,0,283.814,1.34503,-0.47879,0.801398
-280.843,1,0.595044,2,3,0,282.79,1.28448,-0.638395,0.832875
-280.706,1,0.595044,3,7,0,281.344,1.32435,-0.496006,0.825352
-280.202,0.939309,0.595044,3,7,0,283.112,1.33681,-0.694913,0.839327
-281.285,0.917087,0.595044,3,7,0,282.218,1.38361,-0.644804,0.835469
-279.509,1,0.595044,2,3,0,281.241,1.34962,-0.632885,0.824682
-279.742,0.88849,0.595044,3,7,0,281.283,1.31969,-0.646475,0.838111
-279.487,1,0.595044,3,7,0,279.854,1.30945,-0.627355,0.823961
-280.404,0.77654,0.595044,1,3,0,282.84,1.32044,-0.558042,0.848904
-280.082,1,0.595044,3,7,0,280.73,1.33186,-0.617708,0.797567
-280.374,0.996037,0.595044,3,7,0,280.656,1.31831,-0.600332,0.79418
-281.381,0.933767,0.595044,2,3,0,282.011,1.28935,-0.549309,0.792838
-281.14,0.886462,0.595044,2,7,0,284.528,1.30905,-0.696296,0.845101
-279.91,0.979816,0.595044,2,3,0,281.509,1.30871,-0.64665,0.835581
-279.9,0.974463,0.595044,2,7,0,280.754,1.32239,-0.60154,0.845023
-281.101,0.906851,0.595044,3,7,0,281.671,1.32748,-0.486776,0.830748
-279.576,0.987178,0.595044,2,3,0,281.662,1.31869,-0.552364,0.818832
-279.7,0.99805,0.595044,3,7,0,279.796,1.34836,-0.626378,0.835349
-281.903,0.841439,0.595044,2,7,0,283.332,1.3572,-0.603821,0.862637
-282.273,0.995218,0.595044,3,7,0,282.649,1.34861,-0.580479,0.867162
-280.524,0.997891,0.595044,3,7,0,282.957,1.34059,-0.585062,0.795862
-279.68,1,0.595044,3,7,0,280.761,1.31483,-0.639438,0.835625
-279.609,0.976831,0.595044,3,7,0,280.552,1.32768,-0.557434,0.827769
-280.744,0.870272,0.595044,2,7,0,281.987,1.36479,-0.69086,0.803358
-280.174,0.938264,0.595044,3,7,0,283.327,1.32909,-0.619625,0.796174
-279.379,1,0.595044,2,3,0,280.313,1.31329,-0.575682,0.82433
-279.56,0.968029,0.595044,3,7,0,279.968,1.31281,-0.596405,0.835836
-279.395,0.955715,0.595044,3,7,0,280.259,1.34486,-0.629991,0.820432
-279.957,0.935299,0.595044,3,7,0,280.328,1.29828,-0.616642,0.811225
-279.626,0.888544,0.595044,2,7,0,281.53,1.32424,-0.635616,0.838501
-279.715,0.939836,0.595044,3,7,0,281.723,1.332,-0.663456,0.808497
-280.062,0.933296,0.595044,3,7,0,281.622,1.32442,-0.547283,0.839906
-279.977,1,0.595044,3,7,0,280.752,1.29681,-0.593105,0.809066
-279.775,0.989994,0.595044,3,7,0,280.404,1.30608,-0.54881,0.813599
-280.544,0.748891,0.595044,2,3,0,282.546,1.30319,-0.680978,0.831358
-281.071,0.956997,0.595044,2,7,0,282.353,1.31177,-0.515786,0.79692
-280.096,0.977507,0.595044,2,3,0,281.529,1.29647,-0.553017,0.808762
-282.286,0.882033,0.595044,2,7,0,282.859,1.33586,-0.588095,0.870775
-282.15,0.997422,0.595044,2,7,0,283.039,1.31359,-0.582581,0.86995
-279.437,0.987848,0.595044,2,3,0,282.558,1.34184,-0.620979,0.830806
-279.58,0.99465,0.595044,3,7,0,279.745,1.3235,-0.635605,0.807631
-281.843,0.863057,0.595044,2,7,0,282.409,1.35456,-0.720078,0.857563
-280.259,1,0.595044,3,7,0,282.288,1.28849,-0.539734,0.830987
-280.555,0.918103,0.595044,2,7,0,282.886,1.36343,-0.668544,0.843411
-280.34,1,0.595044,2,3,0,280.656,1.35852,-0.686984,0.839535
-280.159,0.986438,0.595044,2,7,0,281.167,1.29129,-0.562604,0.810327
-280.202,0.974014,0.595044,3,7,0,280.919,1.36053,-0.612411,0.83558
-281.795,0.969149,0.595044,3,7,0,282.4,1.36094,-0.757534,0.803927
-282.071,0.947367,0.595044,3,7,0,284.551,1.29048,-0.441078,0.819567
-282.338,0.939098,0.595044,3,7,0,284.763,1.34605,-0.72068,0.863571
-282.096,0.866746,0.595044,2,7,0,285.231,1.36971,-0.528594,0.82229
-282.05,1,0.595044,2,3,0,282.757,1.37157,-0.53704,0.830974
-282.234,0.929123,0.595044,2,3,0,284.76,1.38556,-0.633585,0.850613
-279.974,0.979107,0.595044,2,3,0,282.782,1.30532,-0.649124,0.832962
-280.715,0.868055,0.595044,2,7,0,283.596,1.30187,-0.540173,0.849067
-281.116,0.953267,0.595044,2,7,0,281.953,1.30552,-0.62938,0.856903
-280.019,1,0.595044,2,3,0,281.21,1.31136,-0.600819,0.845157
-280.813,0.900627,0.595044,3,7,0,282.541,1.33786,-0.531115,0.803287
-279.809,0.954212,0.595044,3,7,0,281.943,1.32381,-0.657469,0.806551
-279.349,0.999074,0.595044,3,7,0,279.916,1.31641,-0.619056,0.815839
-280.421,0.914123,0.595044,2,3,0,280.701,1.31181,-0.503324,0.816163
-283.109,0.886733,0.595044,3,7,0,283.915,1.27496,-0.52469,0.865994
-283.81,0.942858,0.595044,1,1,0,283.976,1.27686,-0.528614,0.873456
-282.599,1,0.595044,3,7,0,284.641,1.33705,-0.594464,0.77575
-283.444,0.760254,0.595044,2,7,0,287.117,1.27231,-0.70986,0.827573
-280.919,0.978808,0.595044,2,7,0,284.6,1.28547,-0.620691,0.842509
-279.877,0.998659,0.595044,3,7,0,281.295,1.34698,-0.655155,0.805741
-283.166,0.791248,0.595044,2,3,0,283.703,1.31508,-0.592836,0.771544
-281.944,1,0.595044,2,3,0,283.62,1.32843,-0.556564,0.78255
-280.07,0.964424,0.595044,2,7,0,283.855,1.34579,-0.665129,0.842781
-280.801,0.948223,0.595044,3,7,0,281.75,1.29544,-0.486256,0.821582
-279.895,0.999326,0.595044,3,7,0,281.262,1.32788,-0.654058,0.842117
-280.034,0.966308,0.595044,2,7,0,281.212,1.31217,-0.5236,0.815665
-280.633,0.859529,0.595044,2,3,0,281.817,1.27805,-0.559088,0.815525
-279.958,1,0.595044,2,3,0,280.86,1.2947,-0.581511,0.811496
-281.045,0.890626,0.595044,2,3,0,282.015,1.30111,-0.517482,0.797714
-280.342,0.959179,0.595044,2,7,0,282.348,1.35334,-0.59338,0.804035
-281.131,0.985263,0.595044,3,7,0,282.274,1.37258,-0.736096,0.816543
-279.327,0.999656,0.595044,2,7,0,281.165,1.34111,-0.63411,0.823179
-282.656,0.6417,0.595044,3,7,0,285.028,1.28592,-0.721722,0.826527
-280.391,0.971884,0.595044,2,3,0,283.761,1.33,-0.697559,0.805094
-280.897,0.787542,0.595044,3,7,0,283.847,1.30205,-0.668811,0.844997
-279.711,0.975672,0.595044,2,3,0,281.56,1.35628,-0.653696,0.82236
-279.95,0.956526,0.595044,3,7,0,280.897,1.29502,-0.576844,0.811471
-279.483,0.831527,0.595044,3,7,0,282.352,1.31398,-0.572325,0.830796
-279.627,0.987516,0.595044,2,3,0,279.729,1.30052,-0.590696,0.827341
-279.419,0.999455,0.595044,2,7,0,279.679,1.32914,-0.573387,0.8199
-280.141,0.964394,0.595044,2,3,0,280.37,1.29755,-0.521483,0.820211
-281.994,0.878731,0.595044,2,3,0,282.373,1.28757,-0.529268,0.788987
-280.036,1,0.595044,3,7,0,282.826,1.3649,-0.659055,0.823813
-279.799,1,0.595044,3,7,0,280.074,1.29675,-0.556348,0.821196
-279.547,0.969801,0.595044,2,3,0,280.292,1.31816,-0.558728,0.815736
-281.001,0.869751,0.595044,3,7,0,282.063,1.37942,-0.709714,0.820731
-279.818,1,0.595044,3,7,0,281.39,1.31999,-0.623965,0.842812
-280.343,0.941023,0.595044,2,5,0,280.754,1.34232,-0.582126,0.799467
-280.754,0.909993,0.595044,3,7,0,282.254,1.29662,-0.653857,0.804752
-281.001,0.994323,0.595044,3,7,0,281.911,1.3412,-0.5827,0.790832
-280.523,1,0.595044,1,1,0,281.009,1.3415,-0.585528,0.796132
-279.573,0.910265,0.595044,2,7,0,282.295,1.33042,-0.665119,0.813859
-279.871,0.954464,0.595044,2,7,0,280.464,1.32658,-0.627605,0.844405
-281.265,0.662843,0.595044,1,3,0,284.02,1.36193,-0.540223,0.829041
-279.68,0.986918,0.595044,2,7,0,281.681,1.34816,-0.617928,0.810876
-280.136,0.800055,0.595044,2,3,0,282.612,1.33783,-0.709381,0.828862
-279.335,0.901714,0.595044,3,7,0,281.324,1.32771,-0.644186,0.817594
-279.532,0.844817,0.595044,3,7,0,282.301,1.31702,-0.639524,0.832146
-279.317,0.940415,0.595044,3,7,0,281.765,1.32645,-0.600856,0.813803
-280.594,0.890837,0.595044,2,3,0,280.659,1.28669,-0.620333,0.810248
-282.49,0.824856,0.595044,2,7,0,284.581,1.29799,-0.709335,0.852984
-281.816,0.993013,0.595044,3,7,0,284.202,1.38483,-0.593636,0.820482
-282.056,0.995557,0.595044,3,7,0,283.489,1.31421,-0.757352,0.825362
-280.066,1,0.595044,3,7,0,282.444,1.29344,-0.572828,0.809891
-281.05,0.890072,0.595044,3,7,0,282.675,1.36638,-0.734021,0.811098
-280.699,1,0.595044,1,1,0,281.058,1.36637,-0.715405,0.81235
-280.175,0.866762,0.595044,2,3,0,282.583,1.3249,-0.702301,0.817707
-282.893,0.918512,0.595044,3,7,0,284.039,1.39388,-0.725701,0.799291
-283.062,0.99493,0.595044,1,1,0,283.34,1.39483,-0.736262,0.799606
-281.999,0.960964,0.595044,2,3,0,284.033,1.39067,-0.716213,0.809324
-280.148,0.989368,0.595044,3,7,0,282.484,1.28732,-0.591138,0.827711
-281.03,0.772412,0.595044,1,3,0,283.531,1.30232,-0.474325,0.822072
-281.194,0.989195,0.595044,3,7,0,282.116,1.29219,-0.494665,0.804354
-282.174,0.929394,0.595044,3,7,0,282.86,1.39736,-0.657464,0.832171
-281.413,0.977873,0.595044,3,7,0,284.248,1.30299,-0.704547,0.806888
-286.06,0.711264,0.595044,2,3,0,287.527,1.42831,-0.636454,0.811866
-282.964,1,0.595044,3,7,0,286.449,1.31001,-0.775332,0.82397
-281.674,1,0.595044,3,7,0,283.385,1.38606,-0.611493,0.830947
-279.97,1,0.595044,3,7,0,282.159,1.29285,-0.599814,0.815684
-279.591,0.985824,0.595044,3,7,0,281.099,1.34576,-0.666537,0.828538
-280.724,0.890854,0.595044,2,3,0,280.89,1.32642,-0.726589,0.816636
-279.675,0.979667,0.595044,2,3,0,281.02,1.32334,-0.673892,0.821319
-281.815,0.872857,0.595044,2,3,0,282.213,1.354,-0.600325,0.78566
-280.524,1,0.595044,3,7,0,282.696,1.28788,-0.592542,0.841033
-279.916,0.899834,0.595044,2,3,0,282.14,1.32124,-0.618943,0.845075
-279.854,0.992189,0.595044,3,7,0,280.415,1.34406,-0.650458,0.804727
-281.559,0.852885,0.595044,2,3,0,281.884,1.36413,-0.583717,0.796141
-281.405,1,0.595044,2,3,0,281.85,1.35995,-0.597387,0.792879
-279.548,0.996642,0.595044,2,3,0,281.636,1.33916,-0.5836,0.816057
-280.675,0.906352,0.595044,3,7,0,280.788,1.35659,-0.552138,0.828054
-280.729,0.989412,0.595044,2,7,0,281.172,1.3504,-0.533755,0.822119
-279.782,0.717546,0.595044,1,3,0,284.433,1.30757,-0.650723,0.825195
-281.705,0.747456,0.595044,2,5,0,284.622,1.31446,-0.702811,0.793828
-281.346,1,0.595044,2,3,0,282.066,1.30888,-0.670682,0.792596
-282.023,0.917099,0.595044,3,7,0,284.625,1.31314,-0.449539,0.835756
-280.191,1,0.595044,3,7,0,283.225,1.34592,-0.709176,0.813781
-279.301,1,0.595044,2,3,0,280.172,1.33815,-0.623426,0.818127
-279.345,0.99318,0.595044,3,7,0,279.521,1.31723,-0.579341,0.826224
-279.445,0.967996,0.595044,3,7,0,280.271,1.33709,-0.643689,0.812349
-279.838,0.867577,0.595044,3,7,0,280.984,1.35388,-0.604352,0.815548
-280.06,0.991948,0.595044,3,7,0,280.518,1.32918,-0.555827,0.840955
-279.867,0.997693,0.595044,3,7,0,280.263,1.3226,-0.650756,0.804269
-279.741,0.998883,0.595044,2,7,0,280.049,1.32735,-0.565393,0.836665
-280.445,0.938995,0.595044,2,3,0,280.717,1.32607,-0.525258,0.839845
-279.641,0.983063,0.595044,3,7,0,281.163,1.33902,-0.627343,0.806375
-279.281,0.995659,0.595044,2,3,0,279.741,1.31759,-0.620288,0.821773
-280.293,0.943847,0.595044,2,7,0,280.587,1.36249,-0.657856,0.806817
-280.81,0.981736,0.595044,2,3,0,280.819,1.37065,-0.663802,0.804091
-281.469,0.933615,0.595044,3,7,0,282.092,1.32257,-0.471726,0.833573
-280.985,0.977759,0.595044,3,7,0,282.879,1.36797,-0.66508,0.799195
-280.546,0.973073,0.595044,3,7,0,282.571,1.30119,-0.552531,0.847968
-279.683,0.947608,0.595044,2,7,0,282.156,1.33325,-0.563928,0.831178
-279.662,0.951446,0.595044,3,7,0,280.974,1.31817,-0.660144,0.815331
-280.225,0.845178,0.595044,1,3,0,281.971,1.33936,-0.602173,0.797635
-281.708,0.731805,0.595044,3,7,0,284.286,1.32586,-0.63308,0.866601
-281.101,1,0.595044,2,3,0,281.885,1.31522,-0.640055,0.858556
-284.372,0.762258,0.595044,2,3,0,285.155,1.27857,-0.708084,0.860567
-279.598,1,0.595044,2,3,0,284.528,1.35168,-0.655737,0.82021
