# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_1.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-281.159,0.990904,0.746452,3,7,0,281.908,1.26824,-0.546653,0.820913
-280.637,0.950463,0.746452,2,7,0,283.068,1.37147,-0.681055,0.810037
-280.252,0.845324,0.746452,3,7,0,282.486,1.31822,-0.617485,0.849928
-281.794,0.82553,0.746452,2,7,0,285.045,1.27513,-0.484882,0.841942
-283.143,0.880625,0.746452,3,7,0,285.058,1.40539,-0.685944,0.807455
-279.734,1,0.746452,2,3,0,282.862,1.31658,-0.66313,0.815624
-280.025,0.924964,0.746452,2,3,0,281.028,1.32366,-0.588138,0.799085
-281.909,0.796158,0.746452,3,7,0,283.133,1.33835,-0.737595,0.854125
-282.194,1,0.746452,2,3,0,282.938,1.3594,-0.698127,0.863727
-280.871,0.960851,0.746452,2,3,0,283.397,1.37358,-0.603699,0.816699
-279.92,0.989974,0.746452,3,7,0,281.41,1.31617,-0.526869,0.822384
-279.54,0.991775,0.746452,2,5,0,280.231,1.33274,-0.566806,0.821097
-279.495,0.945804,0.746452,2,3,0,280.114,1.34297,-0.608736,0.81412
-279.969,0.857308,0.746452,3,7,0,281.238,1.33436,-0.546888,0.813775
-280.078,0.965695,0.746452,2,3,0,280.695,1.32097,-0.687274,0.81283
-280.293,0.974568,0.746452,2,3,0,280.574,1.34687,-0.548095,0.818054
-280.521,0.987327,0.746452,2,3,0,280.834,1.31175,-0.690932,0.810478
-280.851,0.98668,0.746452,2,7,0,281.482,1.3303,-0.541969,0.796231
-282.543,0.947886,0.746452,3,7,0,283.883,1.25671,-0.484872,0.813452
-283.558,0.70594,0.746452,2,3,0,286.425,1.32533,-0.42417,0.809226
-280.849,1,0.746452,2,3,0,283.026,1.30464,-0.492823,0.809379
-279.925,0.999866,0.746452,3,7,0,281.16,1.34925,-0.663858,0.838687
-279.719,0.903128,0.746452,2,3,0,281.273,1.35017,-0.660416,0.832777
-279.801,0.947757,0.746452,3,7,0,280.497,1.29522,-0.598209,0.824479
-279.85,0.95433,0.746452,2,7,0,280.576,1.34876,-0.604866,0.808668
-279.601,0.973039,0.746452,3,7,0,280.623,1.33427,-0.624075,0.838793
-280.028,0.790324,0.746452,1,3,0,281.403,1.30827,-0.666798,0.816986
-280.825,0.975188,0.746452,2,3,0,281.053,1.31136,-0.483299,0.823353
-280.442,0.992316,0.746452,2,7,0,281.129,1.29148,-0.513059,0.829624
-279.551,0.980692,0.746452,3,7,0,280.731,1.32641,-0.557688,0.822989
-280.158,0.937511,0.746452,2,7,0,280.922,1.31072,-0.546573,0.803395
-280.597,0.963367,0.746452,3,7,0,280.729,1.32892,-0.70551,0.842051
-279.476,1,0.746452,2,3,0,280.628,1.3222,-0.56112,0.823744
-282.675,0.736497,0.746452,2,3,0,282.704,1.25638,-0.586818,0.843609
-284.883,0.916233,0.746452,2,3,0,286.566,1.2515,-0.478139,0.866238
-280.002,1,0.746452,2,3,0,284.791,1.29226,-0.594599,0.831274
-280.716,0.974618,0.746452,3,7,0,280.964,1.30515,-0.486968,0.821347
-280.069,0.958108,0.746452,2,3,0,281.325,1.33468,-0.706381,0.8258
-279.86,0.998092,0.746452,2,3,0,280.445,1.35731,-0.670133,0.816658
-281.134,0.869452,0.746452,2,3,0,281.87,1.30614,-0.581077,0.858763
-280.656,1,0.746452,2,3,0,281.48,1.29785,-0.620133,0.848137
-280.798,0.93142,0.746452,3,7,0,282.565,1.3518,-0.715646,0.803045
-279.619,0.929815,0.746452,3,7,0,282.214,1.35236,-0.61979,0.823596
-281.436,0.698009,0.746452,1,3,0,281.725,1.36549,-0.543735,0.830596
-279.629,0.978863,0.746452,1,3,0,281.418,1.34709,-0.597856,0.816754
-283.995,0.743234,0.746452,2,3,0,284.552,1.23738,-0.473341,0.825919
-283.383,1,0.746452,1,1,0,284.188,1.24692,-0.461496,0.825944
-279.678,0.997343,0.746452,2,7,0,283.865,1.33767,-0.607323,0.805897
-280.221,0.931349,0.746452,2,3,0,280.699,1.3067,-0.614675,0.846264
-279.547,0.985177,0.746452,2,3,0,280.584,1.35072,-0.626169,0.820787
-279.602,0.991857,0.746452,3,7,0,279.91,1.31865,-0.560926,0.832569
-280.141,0.684868,0.746452,2,3,0,282.962,1.32388,-0.613774,0.849024
-283.465,0.568812,0.746452,2,3,0,284.325,1.3568,-0.522496,0.8651
-281.598,1,0.746452,2,3,0,283.316,1.3501,-0.541835,0.852205
-281.441,0.970745,0.746452,3,7,0,282.965,1.28329,-0.573932,0.853333
-281.931,0.893673,0.746452,2,7,0,284.408,1.37258,-0.656347,0.790629
-279.278,1,0.746452,2,3,0,281.704,1.33504,-0.628595,0.817518
-279.603,0.96029,0.746452,2,7,0,279.898,1.35256,-0.64954,0.825157
-280.071,0.859341,0.746452,2,3,0,281.297,1.35356,-0.700274,0.829081
-279.867,0.973474,0.746452,2,7,0,280.866,1.31686,-0.567223,0.804278
-280.737,0.935224,0.746452,3,7,0,281.379,1.34518,-0.610566,0.854159
-280.319,0.870637,0.746452,3,7,0,284.169,1.32253,-0.511135,0.819443
-282.232,0.83463,0.746452,2,3,0,282.899,1.31616,-0.707767,0.860258
-279.235,0.870408,0.746452,2,3,0,284.793,1.32117,-0.598216,0.820645
-283.62,0.648102,0.746452,2,3,0,283.874,1.3595,-0.628925,0.878417
-280.299,0.923769,0.746452,3,7,0,284.599,1.32284,-0.641065,0.796167
-279.931,0.983544,0.746452,2,7,0,280.82,1.32903,-0.536074,0.8205
-281.031,0.73378,0.746452,3,7,0,283.325,1.27108,-0.564769,0.830908
-280.224,0.988317,0.746452,2,7,0,281.378,1.36612,-0.623308,0.817353
-280.775,0.942606,0.746452,2,7,0,282.259,1.36825,-0.691524,0.841601
-281.148,0.979755,0.746452,2,3,0,281.498,1.36442,-0.66428,0.852481
-281.121,0.822523,0.746452,2,7,0,283.605,1.27975,-0.549257,0.802112
-279.703,0.941681,0.746452,2,3,0,281.766,1.34612,-0.612711,0.83586
-280.142,0.894595,0.746452,3,7,0,280.942,1.28875,-0.575408,0.813502
-279.691,0.94874,0.746452,2,3,0,281.183,1.33468,-0.585164,0.807583
-280.603,0.733876,0.746452,1,3,0,282.49,1.33511,-0.522724,0.836943
-279.989,0.944167,0.746452,2,7,0,281.754,1.35982,-0.644626,0.833834
-281.097,0.93312,0.746452,2,3,0,281.327,1.35636,-0.751164,0.831297
-279.258,1,0.746452,2,7,0,280.948,1.33434,-0.61597,0.818536
-280.578,0.899657,0.746452,3,7,0,280.967,1.30934,-0.558992,0.795398
-280.223,0.941244,0.746452,2,3,0,281.461,1.31006,-0.655097,0.804231
-280.531,0.915108,0.746452,2,3,0,281.876,1.31246,-0.49566,0.821993
-281.307,0.892943,0.746452,2,3,0,282.978,1.29039,-0.532945,0.794885
-281.615,0.867545,0.746452,3,7,0,283.301,1.32193,-0.70936,0.854503
-280.678,0.910748,0.746452,2,7,0,283.019,1.34852,-0.544957,0.808875
-279.468,0.882035,0.746452,1,3,0,282.122,1.33033,-0.620759,0.836024
-281.48,0.607013,0.746452,2,3,0,282.384,1.31216,-0.736318,0.828071
-279.393,1,0.746452,2,3,0,281.108,1.34176,-0.608895,0.825997
-281.218,0.577972,0.746452,1,3,0,282.573,1.29875,-0.700574,0.816609
-279.468,1,0.746452,1,3,0,280.954,1.31135,-0.624283,0.816186
-279.945,0.809204,0.746452,1,3,0,281.66,1.33003,-0.59649,0.845225
-282.127,0.615564,0.746452,2,3,0,283.262,1.34292,-0.481919,0.839988
-279.696,1,0.746452,2,3,0,282.505,1.34633,-0.655518,0.835189
-280.545,0.929993,0.746452,2,3,0,280.759,1.34607,-0.686074,0.847621
-279.468,0.966012,0.746452,2,3,0,281.202,1.34779,-0.638067,0.819416
-279.731,0.952487,0.746452,2,7,0,280.24,1.31411,-0.54558,0.814327
-280.293,0.826042,0.746452,2,7,0,281.642,1.30697,-0.598331,0.848228
-279.513,0.999558,0.746452,3,7,0,280.511,1.33952,-0.669842,0.823316
-279.592,0.914833,0.746452,2,7,0,280.24,1.31036,-0.551661,0.824079
-280.329,0.737612,0.746452,2,3,0,281.175,1.29471,-0.649765,0.819779
-280.505,0.983059,0.746452,2,3,0,280.785,1.34181,-0.526744,0.821751
-282.665,0.87138,0.746452,2,3,0,283.097,1.34132,-0.774383,0.851226
-282.683,1,0.746452,3,7,0,284.082,1.25115,-0.566246,0.836153
-282.56,1,0.746452,2,3,0,283.862,1.262,-0.469511,0.839568
-283.218,0.923057,0.746452,3,7,0,285.883,1.36428,-0.695024,0.872399
-283.471,0.980777,0.746452,3,7,0,285.08,1.28357,-0.579633,0.874198
-280.213,0.995322,0.746452,3,7,0,284.667,1.33985,-0.691505,0.840865
-281.254,0.935892,0.746452,2,3,0,281.736,1.37112,-0.709629,0.845477
-282.495,0.93274,0.746452,3,7,0,283.755,1.34162,-0.679053,0.870765
-281.363,1,0.746452,1,1,0,282.401,1.3461,-0.660926,0.860819
-281.778,0.943689,0.746452,1,1,0,281.955,1.33883,-0.671032,0.864933
-280.696,0.974068,0.746452,3,7,0,283.194,1.28363,-0.54241,0.839536
-280.314,0.986625,0.746452,3,7,0,281.298,1.2846,-0.556232,0.830775
-280.864,0.940998,0.746452,3,7,0,281.868,1.33626,-0.619277,0.857812
-279.374,0.987982,0.746452,3,7,0,281.294,1.32106,-0.590158,0.831556
-281.035,0.829187,0.746452,2,3,0,281.251,1.3314,-0.536522,0.851687
-280.193,0.987828,0.746452,3,7,0,281.964,1.28715,-0.602425,0.82046
-280.577,0.924741,0.746452,1,1,0,280.688,1.28136,-0.60455,0.816909
-279.744,0.980628,0.746452,3,7,0,281.671,1.3494,-0.680489,0.818268
-279.966,0.97951,0.746452,3,7,0,280.315,1.3069,-0.529147,0.829991
-280.059,0.935327,0.746452,3,7,0,281.56,1.34427,-0.687964,0.807656
-279.391,0.982439,0.746452,3,7,0,280.617,1.34401,-0.618374,0.821604
-283.392,0.691321,0.746452,2,3,0,284.277,1.26912,-0.428628,0.806706
-280.943,1,0.746452,2,3,0,283.804,1.27487,-0.517943,0.822414
-280.595,0.994084,0.746452,3,7,0,281.567,1.36392,-0.722686,0.827322
-280.877,0.959877,0.746452,3,7,0,281.69,1.37664,-0.659857,0.809662
-279.503,1,0.746452,2,3,0,281.246,1.31093,-0.589412,0.832893
-281.213,0.651393,0.746452,2,3,0,285.014,1.34515,-0.758565,0.82525
-280.612,1,0.746452,2,3,0,281.841,1.36699,-0.677911,0.841024
-280.662,1,0.746452,2,3,0,280.817,1.36346,-0.692078,0.842491
-280.119,0.990421,0.746452,2,7,0,281.213,1.35871,-0.66848,0.808645
-279.624,0.986875,0.746452,2,7,0,280.649,1.32,-0.570111,0.809086
-279.584,0.99472,0.746452,2,3,0,279.911,1.32604,-0.63021,0.806487
-279.615,0.887155,0.746452,1,3,0,281.347,1.3039,-0.560689,0.825768
-279.275,0.858325,0.746452,2,7,0,280.605,1.33374,-0.631661,0.817615
-284.305,0.439168,0.746452,2,3,0,285.082,1.41333,-0.635885,0.809142
-283.552,1,0.746452,3,7,0,284.782,1.31678,-0.41836,0.808052
-281.566,1,0.746452,1,1,0,283.27,1.31554,-0.471454,0.807868
-281.163,0.802067,0.746452,3,7,0,284.58,1.36666,-0.619697,0.797538
-280.339,1,0.746452,2,3,0,281.257,1.36314,-0.665902,0.806897
-281.713,0.848845,0.746452,2,3,0,282.446,1.34263,-0.734713,0.795556
-281.33,1,0.746452,3,7,0,282.648,1.3587,-0.75541,0.812465
-280.811,0.793599,0.746452,3,7,0,285.794,1.30654,-0.536272,0.850711
-281.144,0.991879,0.746452,3,7,0,282.136,1.37175,-0.727281,0.837653
-280.805,0.960593,0.746452,3,7,0,282.558,1.33971,-0.568506,0.852237
-279.819,1,0.746452,2,3,0,280.89,1.31974,-0.666779,0.834013
-281.152,0.806676,0.746452,2,3,0,282.612,1.38508,-0.683092,0.821297
-280.777,0.961865,0.746452,2,7,0,282.193,1.2745,-0.561519,0.828164
-281.854,0.909669,0.746452,2,7,0,283.113,1.38423,-0.669183,0.848434
-281.854,0.412703,0.746452,2,7,0,288.641,1.38423,-0.669183,0.848434
-280.599,0.974951,0.746452,3,7,0,282.991,1.28894,-0.541772,0.804945
-279.243,0.972671,0.746452,2,3,0,280.938,1.33438,-0.614188,0.822706
-279.864,0.888246,0.746452,2,3,0,280.208,1.33554,-0.558096,0.833277
-280.098,0.78784,0.746452,3,7,0,283.439,1.35543,-0.604637,0.808787
-279.861,0.992174,0.746452,3,7,0,280.781,1.29856,-0.569149,0.834147
-281.633,0.784459,0.746452,2,3,0,282.543,1.27219,-0.608415,0.805609
-281.066,1,0.746452,2,7,0,282.284,1.29303,-0.641363,0.799549
-282.333,0.915633,0.746452,2,3,0,283.362,1.39837,-0.671124,0.837375
-281.875,0.725358,0.746452,2,3,0,286.5,1.37559,-0.558284,0.815763
-282.466,0.658219,0.746452,1,3,0,288.118,1.3704,-0.796254,0.825054
-281.141,0.848529,0.746452,3,7,0,284.943,1.28483,-0.604654,0.848323
-280.708,0.942578,0.746452,2,3,0,282.34,1.27709,-0.546485,0.830922
-280.508,0.982127,0.746452,3,7,0,281.711,1.36804,-0.699951,0.832173
-279.786,0.96907,0.746452,2,7,0,281.421,1.32283,-0.538623,0.820709
-279.873,0.896654,0.746452,2,3,0,281.999,1.34835,-0.623711,0.839629
-280.174,0.987247,0.746452,3,7,0,280.335,1.32262,-0.543887,0.80417
-281.85,0.81777,0.746452,2,3,0,282.682,1.30223,-0.595543,0.782921
-281.504,0.748304,0.746452,3,7,0,285.208,1.33403,-0.758101,0.834272
-279.536,0.976719,0.746452,3,7,0,281.992,1.30635,-0.580823,0.814745
-279.48,0.843346,0.746452,3,7,0,281.551,1.30496,-0.585662,0.820786
-280.352,0.760098,0.746452,1,3,0,281.979,1.32161,-0.701144,0.812353
-283.497,0.636112,0.746452,2,3,0,283.716,1.38268,-0.53476,0.80691
-281.005,1,0.746452,1,1,0,282.963,1.36466,-0.567493,0.811729
-280.906,1,0.746452,2,3,0,281.621,1.29557,-0.675661,0.812574
-280.768,0.69259,0.746452,2,7,0,284.999,1.36984,-0.591359,0.818497
-279.457,0.978688,0.746452,2,7,0,281.296,1.31192,-0.565549,0.824286
-280.02,0.920661,0.746452,3,7,0,280.903,1.29815,-0.561785,0.808105
-279.658,0.968812,0.746452,2,7,0,280.685,1.33211,-0.67686,0.816107
-281.716,0.85208,0.746452,2,3,0,281.801,1.3926,-0.661455,0.828723
-281.281,0.997757,0.746452,3,7,0,282.797,1.29294,-0.483025,0.807237
-285.276,0.756101,0.746452,2,3,0,286.15,1.22806,-0.471438,0.844306
-283.718,1,0.746452,1,1,0,285.219,1.24234,-0.474883,0.837291
-283.653,0.965678,0.746452,2,7,0,284.825,1.26677,-0.423706,0.845756
-280.312,0.949156,0.746452,2,7,0,285.358,1.35971,-0.631297,0.841616
-279.691,0.980689,0.746452,3,7,0,281.091,1.30751,-0.544735,0.821716
-280.115,0.841744,0.746452,2,7,0,280.812,1.29344,-0.63008,0.82361
-281.419,0.942404,0.746452,2,3,0,281.746,1.29006,-0.467912,0.833421
-281.754,0.901995,0.746452,2,7,0,284.223,1.34082,-0.739104,0.851863
-280.584,1,0.746452,2,3,0,281.831,1.34854,-0.72275,0.836756
-279.533,0.982324,0.746452,3,7,0,281.641,1.31894,-0.656578,0.822074
-281.846,0.871398,0.746452,2,7,0,281.901,1.32766,-0.529138,0.787532
-281.781,0.98386,0.746452,2,3,0,282.448,1.33927,-0.531212,0.791202
-279.888,0.953419,0.746452,2,7,0,282.902,1.35922,-0.652604,0.830473
-282.184,0.819209,0.746452,2,3,0,283.458,1.25474,-0.529887,0.830057
-280.363,1,0.746452,2,7,0,282.281,1.36866,-0.628025,0.830864
-279.661,0.927261,0.746452,2,3,0,281.095,1.33161,-0.677669,0.828261
-282.088,0.742004,0.746452,2,3,0,282.74,1.33528,-0.777138,0.815085
-280.954,0.923641,0.746452,2,3,0,283.624,1.36015,-0.55012,0.816881
-281.495,0.958712,0.746452,2,3,0,282.108,1.3313,-0.749276,0.839792
-281.012,1,0.746452,1,1,0,281.608,1.33375,-0.727223,0.842725
-283.917,0.826186,0.746452,2,3,0,284.375,1.39803,-0.640615,0.86085
-282.244,1,0.746452,2,7,0,285.584,1.25676,-0.590461,0.8291
-280.988,0.993974,0.746452,3,7,0,283.021,1.38058,-0.702896,0.822696
-282.477,0.914287,0.746452,2,7,0,283.246,1.36417,-0.769499,0.850636
-279.802,0.987547,0.746452,2,3,0,283.282,1.30951,-0.535032,0.820296
-280.033,0.98847,0.746452,2,3,0,280.302,1.28995,-0.553065,0.823293
-280.553,0.841483,0.746452,3,15,0,281.832,1.3395,-0.730591,0.827583
-279.749,0.935016,0.746452,3,7,0,282.241,1.30777,-0.541823,0.827207
-280.048,0.95501,0.746452,3,7,0,280.735,1.34349,-0.66773,0.842488
-279.592,0.996001,0.746452,3,7,0,280.449,1.30927,-0.553094,0.820091
-280.928,0.820319,0.746452,2,3,0,281.591,1.3282,-0.531953,0.79711
-282.564,0.866055,0.746452,3,7,0,283.222,1.2951,-0.703163,0.853907
-281.959,1,0.746452,1,1,0,282.828,1.29901,-0.699612,0.849605
-283.497,0.705521,0.746452,1,1,0,283.768,1.28401,-0.720872,0.848968
-280.17,0.987477,0.746452,2,3,0,283.257,1.32242,-0.648635,0.846839
-281.141,0.851535,0.746452,3,7,0,282.528,1.27004,-0.565758,0.814874
-279.991,0.995738,0.746452,2,7,0,281.372,1.34329,-0.5563,0.819149
-280.839,0.946998,0.746452,2,3,0,281.426,1.34934,-0.704671,0.847968
-283.019,0.838804,0.746452,2,3,0,284.015,1.34432,-0.662058,0.876146
-281.017,0.992836,0.746452,3,7,0,284.16,1.29206,-0.586093,0.79476
-280.613,0.985478,0.746452,3,7,0,282.457,1.30731,-0.518467,0.843483
-280.992,0.994732,0.746452,3,7,0,281.31,1.28663,-0.512083,0.841989
-281.254,0.91966,0.746452,2,3,0,282.265,1.27347,-0.573631,0.841607
-279.951,1,0.746452,3,7,0,281.813,1.33022,-0.537885,0.817761
-281.184,0.902939,0.746452,3,7,0,281.447,1.32807,-0.745872,0.829052
-283.01,0.84181,0.746452,2,3,0,284.386,1.30729,-0.415492,0.824028
-279.93,1,0.746452,2,3,0,282.524,1.29533,-0.61757,0.818549
-279.491,0.997814,0.746452,3,7,0,280.073,1.33726,-0.667068,0.819248
-279.375,0.980792,0.746452,2,3,0,279.655,1.34324,-0.631836,0.825723
-280.786,0.794343,0.746452,2,3,0,281.851,1.28349,-0.530023,0.807613
-280.892,0.881779,0.746452,2,3,0,282.26,1.2773,-0.581844,0.809519
-282.666,0.619187,0.746452,2,3,0,284.192,1.27455,-0.691785,0.824135
-279.626,0.994959,0.746452,1,3,0,282.162,1.30807,-0.632943,0.829123
-281.099,0.75591,0.746452,1,3,0,283.489,1.27834,-0.536959,0.804906
-281.517,0.949463,0.746452,1,1,0,281.685,1.27965,-0.52525,0.798743
-280.321,1,0.746452,2,3,0,281.625,1.29388,-0.521575,0.813989
-280.178,0.961855,0.746452,3,7,0,281.356,1.36592,-0.679284,0.827276
-280.462,0.899072,0.746452,2,3,0,281.313,1.37255,-0.638899,0.819026
-280.12,0.996421,0.746452,2,3,0,281.024,1.34438,-0.674659,0.803215
-279.845,0.983161,0.746452,3,7,0,280.701,1.30299,-0.577225,0.807698
-279.595,0.953156,0.746452,3,7,0,280.75,1.35287,-0.645568,0.822393
-281.068,0.676124,0.746452,2,3,0,283.031,1.31031,-0.692851,0.845985
-281.163,0.888592,0.746452,2,7,0,283.482,1.32686,-0.642575,0.786516
-281.798,0.856272,0.746452,3,7,0,284.594,1.27353,-0.531575,0.850129
-282.569,0.880963,0.746452,2,3,0,283.901,1.2971,-0.427084,0.83379
-282.939,0.858033,0.746452,2,7,0,287.853,1.3934,-0.712752,0.853932
-283.392,0.94287,0.746452,1,1,0,283.703,1.40261,-0.71613,0.850988
-280.187,1,0.746452,2,3,0,283.657,1.33902,-0.636369,0.848424
-281.073,0.980067,0.746452,3,7,0,281.722,1.37515,-0.718406,0.835374
-280.248,0.998573,0.746452,3,7,0,281.458,1.30419,-0.566657,0.800417
-279.98,0.927913,0.746452,2,3,0,281.206,1.32264,-0.674584,0.837269
-280.047,0.911432,0.746452,3,7,0,281.228,1.294,-0.586191,0.809766
-281.513,0.932801,0.746452,2,7,0,281.8,1.38848,-0.705769,0.830159
-284.135,0.89697,0.746452,3,7,0,285.255,1.23538,-0.498905,0.815459
-284.135,0.779407,0.746452,1,1,0,285.706,1.23538,-0.498905,0.815459
-280.389,1,0.746452,2,3,0,284.123,1.35497,-0.585049,0.839703
-280.982,0.958945,0.746452,3,7,0,281.497,1.28225,-0.626655,0.809266
-279.403,1,0.746452,2,3,0,280.891,1.33927,-0.60936,0.814649
-279.543,0.994734,0.746452,3,7,0,279.711,1.34794,-0.651759,0.816282
-280.336,0.878339,0.746452,2,7,0,280.796,1.35468,-0.591068,0.84035
-281.759,0.898589,0.746452,3,7,0,281.877,1.34145,-0.506818,0.800417
-281.875,0.978732,0.746452,2,7,0,283.522,1.26396,-0.613204,0.825727
-281.994,0.922994,0.746452,2,3,0,284.226,1.27405,-0.494581,0.801326
-279.405,1,0.746452,2,3,0,281.717,1.30864,-0.583602,0.822155
-279.489,0.989462,0.746452,3,7,0,279.748,1.30963,-0.579246,0.814397
-282.389,0.616889,0.746452,2,3,0,285.093,1.27897,-0.439091,0.833166
-279.877,0.996629,0.746452,2,3,0,282.462,1.3352,-0.695116,0.818436
-280.594,0.78203,0.746452,2,7,0,282.326,1.32315,-0.531287,0.800788
-281.51,0.972825,0.746452,3,7,0,282.191,1.28743,-0.597858,0.855784
-280.807,0.989907,0.746452,2,3,0,282.119,1.29956,-0.520085,0.846033
-279.654,0.987916,0.746452,2,3,0,281.179,1.32036,-0.606558,0.80473
-279.376,1,0.746452,3,7,0,279.754,1.31249,-0.577006,0.821343
-279.785,0.894309,0.746452,2,3,0,280.613,1.31635,-0.614245,0.841878
-279.606,0.997916,0.746452,3,7,0,280.113,1.34679,-0.649358,0.832833
-281.066,0.656253,0.746452,2,3,0,283.688,1.32028,-0.625781,0.787098
-279.428,0.998701,0.746452,3,7,0,281.264,1.32625,-0.587514,0.832836
-280.371,0.83936,0.746452,2,7,0,281.606,1.3361,-0.696764,0.842266
-281.3,0.970906,0.746452,3,7,0,281.921,1.3618,-0.687822,0.85391
-281.169,0.930958,0.746452,3,7,0,284.688,1.29001,-0.487122,0.809048
-281.045,1,0.746452,1,1,0,281.357,1.29336,-0.489645,0.809153
-280.542,0.955963,0.746452,2,3,0,281.908,1.29428,-0.643659,0.808484
-280.347,1,0.746452,2,7,0,280.619,1.3409,-0.540448,0.834388
-279.693,0.987589,0.746452,3,7,0,280.902,1.30438,-0.621137,0.813838
-279.813,0.995233,0.746452,2,3,0,279.999,1.32759,-0.555879,0.835484
-282.438,0.807292,0.746452,2,3,0,282.591,1.29408,-0.606753,0.868116
-279.868,0.874419,0.746452,2,3,0,284.917,1.34719,-0.611608,0.839218
-280.163,0.969209,0.746452,2,7,0,280.997,1.29242,-0.528343,0.823868
-280.283,0.967456,0.746452,2,7,0,281.033,1.30402,-0.588682,0.798909
-280.371,0.768391,0.746452,2,7,0,282.043,1.31009,-0.690707,0.8262
-282.168,0.857855,0.746452,3,7,0,283.108,1.38536,-0.618973,0.847532
-280.107,1,0.746452,3,7,0,282.934,1.31054,-0.59271,0.799288
-279.414,0.910738,0.746452,2,3,0,281.054,1.34557,-0.632315,0.8249
-282.852,0.717358,0.746452,2,3,0,283.185,1.34863,-0.625488,0.774989
-279.524,0.955994,0.746452,3,7,0,284.02,1.31399,-0.606841,0.835204
-279.524,0.802855,0.746452,1,3,0,280.977,1.31399,-0.606841,0.835204
-279.499,0.980398,0.746452,3,7,0,280.045,1.31937,-0.617076,0.808783
-282.316,0.792491,0.746452,3,7,0,283.728,1.3748,-0.741973,0.852961
-280.045,0.816734,0.746452,2,3,0,284.637,1.34253,-0.635379,0.800132
-279.692,0.998741,0.746452,3,7,0,280.488,1.34261,-0.662689,0.835237
-279.305,1,0.746452,2,3,0,279.716,1.3334,-0.601504,0.827417
-279.821,0.78934,0.746452,2,3,0,281.175,1.29528,-0.578477,0.829074
-279.489,0.983996,0.746452,2,3,0,280.003,1.31686,-0.566526,0.829816
-279.423,1,0.746452,2,3,0,279.544,1.31541,-0.566696,0.824237
-281.456,0.834761,0.746452,2,3,0,281.841,1.33917,-0.716477,0.793743
-280.638,0.945233,0.746452,2,3,0,282.201,1.35579,-0.550444,0.823528
-282.653,0.939209,0.746452,2,3,0,283.143,1.34958,-0.793307,0.841775
-281.714,0.992896,0.746452,2,3,0,285.147,1.3707,-0.581768,0.84816
-280.296,0.808438,0.746452,2,3,0,284.737,1.32206,-0.701463,0.83198
-279.865,1,0.746452,2,3,0,280.353,1.31696,-0.672872,0.829593
-283.589,0.795216,0.746452,2,7,0,283.688,1.40942,-0.657145,0.809693
-280.532,1,0.746452,2,7,0,283.308,1.32365,-0.71807,0.825999
-279.23,0.967821,0.746452,2,3,0,280.914,1.32922,-0.612734,0.826098
-279.292,0.97344,0.746452,3,7,0,279.441,1.33566,-0.641029,0.820772
-280.738,0.766627,0.746452,2,3,0,282.138,1.36897,-0.705566,0.81008
-279.971,0.97741,0.746452,2,3,0,281.227,1.33365,-0.696645,0.830529
-279.239,0.996302,0.746452,2,3,0,280.054,1.32521,-0.62267,0.8183
-281.068,0.79994,0.746452,2,3,0,281.309,1.29332,-0.600028,0.794038
-281.688,0.929545,0.746452,2,3,0,283.036,1.34856,-0.587901,0.785991
-280.341,0.890522,0.746452,3,7,0,283.288,1.34876,-0.597965,0.845829
-279.738,0.784022,0.746452,2,3,0,283.898,1.32869,-0.619094,0.802758
-279.498,0.997101,0.746452,2,7,0,279.963,1.34229,-0.647692,0.831685
-279.901,0.796023,0.746452,2,3,0,281.548,1.3249,-0.625948,0.844898
-280.699,0.947052,0.746452,2,7,0,281.197,1.35795,-0.684409,0.847113
-281.333,0.863103,0.746452,3,7,0,282.734,1.33415,-0.515478,0.798934
-283.505,0.883391,0.746452,2,3,0,284.882,1.24222,-0.509681,0.838997
-279.451,1,0.746452,2,3,0,283.108,1.31019,-0.571466,0.826116
