# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cp_model
# start_datetime = 2022-10-21 18:49:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_data_3.json
# init = 2 (Default)
# random
#   seed = 51049207 (Default)
# output
#   file = /Users/rob/.julia/dev/ROSStanPluto/notebooks/Playgrounds/ARM/Radon/tmp/cp_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-63-g1ae9de8f
# stancflags = --warn-pedantic --O1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-280.864,0.998886,0.713447,2,7,0,281.938,1.36297,-0.594962,0.802838
-282.872,0.917275,0.713447,2,3,0,283.628,1.38847,-0.647743,0.792657
-280.991,1,0.713447,3,7,0,282.723,1.36739,-0.627271,0.799758
-282.129,0.826311,0.713447,1,1,0,282.262,1.37295,-0.625261,0.79028
-280.87,1,0.713447,3,7,0,282.977,1.28553,-0.624193,0.806401
-279.578,0.894918,0.713447,3,7,0,282.46,1.32051,-0.628787,0.837267
-281.291,0.879227,0.713447,2,3,0,281.64,1.38506,-0.693174,0.833112
-279.424,1,0.713447,2,3,0,281.125,1.33151,-0.650769,0.830312
-279.344,0.954343,0.713447,1,3,0,279.886,1.33782,-0.599439,0.822279
-279.549,0.931126,0.713447,1,3,0,280.168,1.32163,-0.610374,0.837966
-280.959,0.787476,0.713447,2,3,0,282.263,1.34149,-0.656311,0.789734
-280.92,0.92403,0.713447,2,3,0,282.3,1.33488,-0.699808,0.796543
-280.141,0.90515,0.713447,2,3,0,282.248,1.30374,-0.640798,0.806854
-279.435,0.961851,0.713447,3,7,0,280.61,1.32312,-0.651905,0.818233
-280.976,0.898536,0.713447,3,7,0,281.678,1.37806,-0.696848,0.812636
-282.45,0.871788,0.713447,2,7,0,283.637,1.3245,-0.704563,0.783837
-283.071,0.98191,0.713447,2,3,0,283.601,1.32252,-0.677265,0.775427
-281.095,1,0.713447,2,3,0,283.997,1.34804,-0.542174,0.801534
-279.99,1,0.713447,2,3,0,281.486,1.328,-0.645259,0.800362
-279.662,0.992142,0.713447,3,7,0,280.378,1.33345,-0.624816,0.804671
-279.957,0.929448,0.713447,3,7,0,280.877,1.29532,-0.541675,0.820092
-279.328,0.941687,0.713447,2,3,0,280.571,1.32255,-0.577449,0.82203
-280.245,0.897243,0.713447,3,7,0,280.594,1.32948,-0.71149,0.825547
-279.886,0.91629,0.713447,2,3,0,281.586,1.34186,-0.595203,0.840417
-279.756,0.965788,0.713447,2,7,0,280.554,1.32277,-0.678594,0.823739
-282.051,0.764371,0.713447,3,7,0,283.249,1.32716,-0.456244,0.818841
-280.73,0.94125,0.713447,2,3,0,283.194,1.28267,-0.511063,0.82917
-279.285,0.998466,0.713447,2,7,0,280.783,1.32946,-0.605191,0.829024
-279.285,0.728075,0.713447,2,3,0,281.765,1.32946,-0.605191,0.829024
-279.817,0.905678,0.713447,2,3,0,279.888,1.30618,-0.649773,0.824945
-279.797,0.879422,0.713447,1,3,0,281.332,1.34566,-0.636966,0.839504
-280.485,0.957507,0.713447,2,3,0,280.639,1.34701,-0.675501,0.848197
-280.619,0.969299,0.713447,3,7,0,282.092,1.28942,-0.506275,0.830886
-279.467,0.950996,0.713447,2,3,0,281.37,1.31102,-0.567693,0.818437
-279.262,0.967335,0.713447,3,7,0,280.092,1.32848,-0.6374,0.821502
-279.912,0.903279,0.713447,2,3,0,280.353,1.34504,-0.658291,0.840683
-279.884,0.957232,0.713447,2,7,0,280.647,1.33586,-0.554491,0.831726
-280.373,0.957888,0.713447,2,3,0,280.606,1.31433,-0.670667,0.803274
-281.726,0.890631,0.713447,3,7,0,282.957,1.29061,-0.655638,0.852619
-280.357,0.998887,0.713447,2,7,0,282.276,1.32485,-0.67788,0.844999
-280.765,0.912432,0.713447,2,3,0,281.58,1.35846,-0.651135,0.850384
-280.975,0.963228,0.713447,2,7,0,281.485,1.37217,-0.621866,0.841868
-281.026,1,0.713447,2,3,0,282.06,1.36478,-0.734689,0.836481
-282.7,0.800398,0.713447,2,3,0,283.525,1.40426,-0.721336,0.8251
-281.003,0.891793,0.713447,2,7,0,285.198,1.33743,-0.744431,0.815231
-279.819,0.767961,0.713447,3,7,0,284.262,1.3032,-0.631167,0.831567
-280.51,0.731703,0.713447,2,3,0,282.396,1.33715,-0.520925,0.82929
-280.86,0.946058,0.713447,2,3,0,282.043,1.30155,-0.50111,0.841571
-280.833,0.964671,0.713447,2,7,0,281.791,1.27476,-0.561868,0.814986
-279.954,1,0.713447,2,3,0,281.195,1.33557,-0.545319,0.828023
-281.204,0.863585,0.713447,3,7,0,283.603,1.36246,-0.753252,0.830201
-280.462,0.99112,0.713447,3,7,0,282.081,1.31225,-0.508029,0.810915
-281.463,0.653669,0.713447,3,7,0,285.843,1.3827,-0.605974,0.819046
-279.314,0.99483,0.713447,2,3,0,281.686,1.33951,-0.62782,0.82582
-281.471,0.829637,0.713447,2,3,0,281.892,1.27742,-0.534389,0.848235
-282.787,0.837823,0.713447,1,1,0,282.803,1.26198,-0.54104,0.855061
-283.005,0.880293,0.713447,2,7,0,286.761,1.29143,-0.412593,0.822758
-280.843,1,0.713447,2,3,0,283.67,1.29856,-0.569358,0.852693
-279.54,0.998498,0.713447,2,3,0,280.997,1.3055,-0.613898,0.826847
-281.922,0.659245,0.713447,1,3,0,285.372,1.2818,-0.452291,0.81823
-282.893,0.905461,0.713447,3,7,0,283.64,1.31273,-0.424238,0.815986
-281.707,1,0.713447,3,7,0,283.232,1.38602,-0.637777,0.841073
-282.499,0.947644,0.713447,2,7,0,283.904,1.25718,-0.537095,0.8047
-280.953,1,0.713447,3,7,0,282.95,1.37135,-0.716158,0.837018
-282.724,0.820797,0.713447,2,7,0,284.29,1.34523,-0.7317,0.865328
-282.491,0.9336,0.713447,2,7,0,284.93,1.35174,-0.613362,0.870663
-279.603,1,0.713447,3,7,0,282.267,1.34173,-0.648957,0.835307
-280.752,0.898731,0.713447,2,7,0,281.525,1.33449,-0.611394,0.856595
-281.455,0.930785,0.713447,2,7,0,282.619,1.30652,-0.562268,0.786288
-280.113,0.934937,0.713447,3,7,0,283.673,1.29528,-0.526988,0.825237
-281.799,0.791209,0.713447,3,7,0,282.538,1.38861,-0.636239,0.81054
-280.803,0.996621,0.713447,2,7,0,282.019,1.29516,-0.677503,0.823929
-280.355,0.989047,0.713447,3,7,0,281.848,1.291,-0.609132,0.838388
-279.909,1,0.713447,2,3,0,280.548,1.32901,-0.555275,0.837333
-281.192,0.885717,0.713447,2,3,0,281.447,1.28375,-0.65684,0.832428
-281.787,0.975262,0.713447,2,7,0,282.964,1.36511,-0.616109,0.858666
-282.429,0.927437,0.713447,2,7,0,283.468,1.36943,-0.546056,0.849675
-281.666,0.972244,0.713447,2,3,0,283.276,1.28867,-0.663029,0.800309
-280.473,0.985711,0.713447,2,7,0,284.03,1.34452,-0.713034,0.807562
-280.064,0.950034,0.713447,3,7,0,281.413,1.30815,-0.578633,0.844442
-279.813,0.994992,0.713447,2,7,0,280.363,1.30873,-0.547319,0.833647
-279.434,0.999154,0.713447,3,7,0,279.888,1.33457,-0.611733,0.833998
-280.369,0.703663,0.713447,3,7,0,282.607,1.32732,-0.657606,0.796574
-280.018,0.989597,0.713447,3,7,0,281.013,1.30327,-0.605389,0.8415
-279.543,0.992416,0.713447,2,3,0,280.138,1.3379,-0.576057,0.821077
-279.216,0.99659,0.713447,1,3,0,279.532,1.32747,-0.604312,0.822883
-280.677,0.751668,0.713447,1,3,0,282.611,1.34555,-0.652778,0.793204
-282.663,0.75956,0.713447,2,7,0,283.404,1.31268,-0.725419,0.791093
-279.526,0.994253,0.713447,2,3,0,283.14,1.30741,-0.585174,0.813756
-279.554,0.91893,0.713447,2,3,0,280.414,1.3115,-0.565149,0.830785
-279.713,0.801261,0.713447,2,7,0,281.537,1.33012,-0.653377,0.806456
-280.63,0.852032,0.713447,2,3,0,281.213,1.36577,-0.648488,0.802945
-279.465,0.999007,0.713447,2,7,0,280.874,1.3218,-0.593147,0.809572
-282.961,0.802189,0.713447,2,3,0,283.166,1.38763,-0.786473,0.838947
-281.038,0.972857,0.713447,2,3,0,283.708,1.37521,-0.689141,0.841344
-280.619,0.996155,0.713447,2,3,0,281.595,1.36158,-0.727578,0.826969
-280.322,0.971929,0.713447,3,7,0,281.842,1.32239,-0.582114,0.795481
-279.887,0.996351,0.713447,3,7,0,280.545,1.33353,-0.610006,0.800848
-280.091,0.933942,0.713447,2,3,0,280.744,1.33218,-0.571675,0.80148
-279.914,0.996001,0.713447,2,7,0,280.441,1.32508,-0.675411,0.836287
-280.336,0.929737,0.713447,3,7,0,281.754,1.31514,-0.53915,0.801812
-281.695,0.859982,0.713447,2,7,0,283.65,1.36478,-0.752518,0.843877
-282.946,0.819966,0.713447,2,3,0,284.401,1.35174,-0.809652,0.833299
-280.4,1,0.713447,2,7,0,283.286,1.35668,-0.567997,0.829112
-281.15,0.939448,0.713447,3,7,0,281.613,1.34109,-0.502828,0.816811
-280.985,0.741734,0.713447,1,3,0,284.657,1.2714,-0.571774,0.819207
-280.339,0.792084,0.713447,2,3,0,283.948,1.36565,-0.632935,0.80992
-280.07,0.969651,0.713447,2,3,0,280.971,1.35366,-0.673866,0.807305
-280.632,0.921552,0.713447,3,7,0,281.725,1.30782,-0.530514,0.79957
-280.992,0.967964,0.713447,2,3,0,281.841,1.27399,-0.526048,0.816065
-280.147,1,0.713447,2,3,0,281.369,1.31556,-0.537041,0.805912
-280.086,0.999309,0.713447,1,1,0,280.259,1.31952,-0.539674,0.806744
-281.339,0.878693,0.713447,3,7,0,282.129,1.31963,-0.714799,0.84787
-279.928,0.96439,0.713447,2,3,0,281.79,1.35122,-0.660768,0.838207
-279.829,0.88583,0.713447,3,7,0,282.976,1.34181,-0.651111,0.804649
-281.503,0.856389,0.713447,2,3,0,282.101,1.30141,-0.594995,0.786139
-280.326,0.856516,0.713447,2,7,0,283.079,1.30648,-0.677707,0.815399
-280.078,0.987591,0.713447,3,7,0,280.901,1.32343,-0.661624,0.802373
-280.421,0.877517,0.713447,2,7,0,281.616,1.34069,-0.566326,0.845607
-281.243,0.918992,0.713447,2,7,0,283.16,1.38057,-0.613862,0.831592
-284.384,0.611966,0.713447,3,7,0,287.588,1.25528,-0.664316,0.805315
-280.581,1,0.713447,2,3,0,284.31,1.30426,-0.658421,0.802669
-283.628,0.715248,0.713447,2,7,0,285.891,1.25472,-0.503447,0.794452
-280.837,0.9893,0.713447,3,7,0,285.772,1.32724,-0.70868,0.844842
-280.159,0.985984,0.713447,2,7,0,281.787,1.31444,-0.513452,0.823547
-279.688,0.997091,0.713447,2,7,0,280.34,1.30514,-0.634848,0.8198
-279.379,0.998913,0.713447,2,7,0,279.827,1.32245,-0.635883,0.814431
-280.288,0.812815,0.713447,2,3,0,280.812,1.30827,-0.677538,0.832472
-281.217,0.761439,0.713447,2,3,0,283.256,1.30032,-0.705777,0.828146
-281.727,0.979465,0.713447,3,7,0,282.264,1.29667,-0.690205,0.801187
-281.742,1,0.713447,3,7,0,283.04,1.29843,-0.65476,0.857863
-282.667,0.92428,0.713447,2,7,0,284.056,1.32495,-0.452463,0.846316
-281.027,0.981761,0.713447,3,7,0,283.638,1.38118,-0.658125,0.813706
-281.649,0.827546,0.713447,2,3,0,282.586,1.2999,-0.720183,0.820314
-279.742,0.941871,0.713447,3,7,0,283.539,1.3362,-0.557244,0.823094
-280.054,0.976099,0.713447,2,3,0,280.242,1.3178,-0.676318,0.810107
-280.359,0.922035,0.713447,2,7,0,281.789,1.28381,-0.567293,0.814122
-280.922,0.965622,0.713447,2,3,0,281.478,1.32343,-0.518949,0.799668
-280.328,0.87402,0.713447,2,3,0,282.914,1.36187,-0.588947,0.818897
-279.402,1,0.713447,2,7,0,280.187,1.31833,-0.634513,0.828923
-285.664,0.285973,0.713447,1,3,0,287.086,1.26165,-0.734226,0.839825
-284.564,0.937325,0.713447,2,5,0,288.075,1.24176,-0.632412,0.834385
-280.751,0.786657,0.713447,2,3,0,287.943,1.299,-0.678554,0.813467
-280.803,0.984459,0.713447,2,3,0,281.417,1.37257,-0.599119,0.825131
-281.707,0.850635,0.713447,2,3,0,282.826,1.30608,-0.72606,0.838074
-280.389,0.992022,0.713447,2,7,0,281.96,1.36935,-0.667777,0.833408
-281.237,0.799067,0.713447,2,7,0,283.109,1.34307,-0.51336,0.840048
-280.701,0.880355,0.713447,3,7,0,283.381,1.36311,-0.713296,0.808733
-281.635,0.955639,0.713447,2,3,0,281.683,1.3788,-0.715024,0.802783
-279.709,0.990995,0.713447,2,7,0,282.042,1.30548,-0.638359,0.820243
-279.55,0.906839,0.713447,1,3,0,280.626,1.33143,-0.566142,0.81786
-279.884,0.965307,0.713447,2,3,0,280.131,1.31951,-0.647876,0.840958
-280.177,0.741185,0.713447,1,3,0,284.417,1.30455,-0.579474,0.800531
-281.468,0.741166,0.713447,2,7,0,283.266,1.3194,-0.746704,0.824508
-282.08,0.973184,0.713447,2,3,0,283.417,1.38781,-0.625122,0.805517
-283.12,0.821493,0.713447,2,3,0,286.284,1.404,-0.735379,0.810157
-280.974,0.997215,0.713447,2,3,0,283.593,1.37276,-0.728673,0.828474
-280.486,0.949096,0.713447,3,7,0,282.907,1.31462,-0.563526,0.850793
-280.416,0.976466,0.713447,3,7,0,281.218,1.34568,-0.600449,0.79741
-282.338,0.683369,0.713447,2,3,0,283.186,1.27529,-0.662113,0.805504
-282.549,1,0.713447,2,3,0,283.889,1.33424,-0.465165,0.845719
-280.431,0.897518,0.713447,2,3,0,283.85,1.3143,-0.700555,0.81954
-279.231,1,0.713447,2,3,0,280.429,1.32839,-0.629348,0.820757
-280.147,0.923168,0.713447,2,5,0,280.194,1.3197,-0.588937,0.797368
-279.486,0.804197,0.713447,2,5,0,282.602,1.344,-0.611272,0.829595
-279.468,1,0.713447,2,3,0,279.526,1.3442,-0.612467,0.828633
-279.778,0.881552,0.713447,3,7,0,280.791,1.30107,-0.628106,0.826134
-282.186,0.66543,0.713447,2,3,0,284.698,1.28657,-0.446374,0.81103
-282.717,0.981152,0.713447,3,7,0,283.643,1.26195,-0.494187,0.800698
-280.379,0.931597,0.713447,2,3,0,284.179,1.36926,-0.619813,0.821342
-280.311,0.795423,0.713447,2,3,0,282.921,1.31453,-0.686712,0.811082
-279.59,1,0.713447,2,3,0,280.444,1.33555,-0.614377,0.806706
-279.463,0.755719,0.713447,2,3,0,282.018,1.31264,-0.587772,0.812528
-280.107,0.96424,0.713447,3,7,0,280.535,1.3596,-0.687874,0.831336
-281.059,0.890746,0.713447,2,7,0,282.3,1.29584,-0.618854,0.794288
-282.729,0.931369,0.713447,2,7,0,284.188,1.27728,-0.427391,0.819722
-279.874,0.82343,0.713447,2,3,0,285.908,1.30761,-0.569303,0.839674
-279.223,0.990104,0.713447,2,3,0,280.049,1.33016,-0.622142,0.824756
-281.377,0.62805,0.713447,2,3,0,282.542,1.31285,-0.726195,0.810409
-281.503,1,0.713447,2,7,0,282.161,1.38314,-0.611433,0.83345
-279.601,0.841397,0.713447,2,3,0,282.83,1.32522,-0.646086,0.836367
-280.82,0.652421,0.713447,1,3,0,285.283,1.32379,-0.616936,0.78891
-280.385,1,0.713447,2,3,0,280.839,1.33102,-0.611402,0.793684
-280.289,0.757035,0.713447,3,7,0,285.22,1.33578,-0.54393,0.838941
-279.93,1,0.713447,3,7,0,280.707,1.31797,-0.677907,0.830181
-280.082,0.986766,0.713447,2,7,0,280.56,1.34147,-0.565149,0.837913
-281.626,0.904739,0.713447,2,3,0,282.298,1.35018,-0.760979,0.840804
-280.462,1,0.713447,2,3,0,281.693,1.35533,-0.69734,0.841385
-281.315,0.952329,0.713447,2,3,0,281.709,1.36296,-0.753981,0.83415
-281.1,0.992534,0.713447,2,7,0,281.896,1.37764,-0.725796,0.822052
-279.522,0.939943,0.713447,2,7,0,281.876,1.30362,-0.597337,0.825088
-280.132,0.938588,0.713447,2,3,0,280.346,1.35657,-0.582138,0.824186
-279.388,0.917659,0.713447,1,3,0,280.797,1.32546,-0.646448,0.82836
-280.062,0.817331,0.713447,1,3,0,281.801,1.34114,-0.614445,0.799742
-279.563,0.849465,0.713447,2,3,0,282.604,1.30331,-0.571534,0.825085
-279.443,0.924579,0.713447,3,7,0,280.876,1.33805,-0.642711,0.812534
-279.333,0.917484,0.713447,1,3,0,280.629,1.32304,-0.592135,0.830189
-281.064,0.785968,0.713447,2,3,0,281.205,1.27249,-0.597875,0.82819
-280.871,0.996411,0.713447,2,3,0,281.845,1.33924,-0.50777,0.822383
-280.321,0.998411,0.713447,3,7,0,281.75,1.31792,-0.584534,0.8505
-279.508,0.996134,0.713447,2,3,0,280.656,1.34972,-0.632814,0.820833
-279.453,0.928393,0.713447,2,3,0,280.256,1.3272,-0.635688,0.834307
-281.338,0.855917,0.713447,2,3,0,281.578,1.38679,-0.675732,0.815647
-280.024,0.660811,0.713447,2,3,0,285.542,1.30992,-0.607582,0.844589
-279.322,1,0.713447,2,7,0,280.045,1.33441,-0.631779,0.8295
-280.292,0.927045,0.713447,3,7,0,281.226,1.29363,-0.52027,0.816423
-280.457,0.935897,0.713447,2,7,0,281.782,1.34413,-0.610041,0.850704
-279.544,0.997282,0.713447,2,3,0,280.572,1.34486,-0.637342,0.832924
-279.38,0.868958,0.713447,3,7,0,281.08,1.3392,-0.598233,0.8211
-279.242,0.984736,0.713447,3,7,0,279.724,1.31957,-0.613782,0.820839
-279.777,0.926047,0.713447,3,7,0,280.199,1.33656,-0.624474,0.80302
-282.16,0.767772,0.713447,2,3,0,282.976,1.33618,-0.750969,0.852515
-280.429,1,0.713447,2,3,0,282.353,1.35635,-0.594972,0.804578
-280.857,0.982832,0.713447,3,7,0,281.17,1.36797,-0.623368,0.802817
-280.223,1,0.713447,3,7,0,281.079,1.30256,-0.564096,0.844265
-279.842,0.99842,0.713447,2,3,0,280.479,1.30197,-0.542751,0.828896
-280.446,0.93218,0.713447,3,7,0,280.977,1.29001,-0.589692,0.841571
-280.388,0.862318,0.713447,2,7,0,282.1,1.31275,-0.50306,0.827361
-279.593,0.949052,0.713447,2,3,0,281.128,1.3032,-0.607231,0.81701
-279.96,0.963264,0.713447,2,3,0,280.096,1.34018,-0.551115,0.824851
-279.349,0.992661,0.713447,3,7,0,280.166,1.34002,-0.622527,0.82791
-279.331,0.975006,0.713447,3,7,0,279.721,1.3124,-0.606664,0.824007
-279.621,0.959682,0.713447,3,7,0,279.832,1.31898,-0.663752,0.823218
-281.502,0.847538,0.713447,2,7,0,281.578,1.35565,-0.537078,0.803499
-281.379,1,0.713447,2,7,0,281.598,1.30237,-0.701711,0.841319
-282.075,0.89709,0.713447,1,1,0,282.317,1.30006,-0.713852,0.846445
-279.361,0.976066,0.713447,3,7,0,282.932,1.31486,-0.599083,0.814778
-280.484,0.882577,0.713447,2,3,0,280.811,1.31872,-0.560312,0.850478
-280.64,0.979139,0.713447,3,7,0,281.416,1.29944,-0.63253,0.847144
-280.814,0.917305,0.713447,2,3,0,282.022,1.34616,-0.550891,0.80177
-279.927,0.976631,0.713447,3,7,0,282.157,1.30593,-0.582421,0.841239
-280.197,0.937237,0.713447,2,3,0,280.805,1.28541,-0.583511,0.825876
-280.197,0.414364,0.713447,1,3,0,284.824,1.28541,-0.583511,0.825876
-279.296,1,0.713447,2,3,0,280.264,1.33444,-0.621663,0.828735
-280.233,0.916547,0.713447,2,3,0,280.343,1.32702,-0.683676,0.804272
-280.389,0.953296,0.713447,3,7,0,282.105,1.31633,-0.559235,0.848927
-280.136,0.919301,0.713447,2,7,0,281.349,1.35139,-0.570501,0.830279
-282.959,0.818877,0.713447,3,7,0,283.493,1.33384,-0.461213,0.800049
-280.218,1,0.713447,2,3,0,282.72,1.31728,-0.51456,0.816339
-280.772,0.861058,0.713447,2,3,0,281.362,1.29186,-0.666722,0.8239
-280.671,0.757969,0.713447,2,3,0,285.122,1.36123,-0.613156,0.801317
-280.698,0.754024,0.713447,2,3,0,284.498,1.28774,-0.620579,0.806399
-280.848,0.98313,0.713447,2,7,0,281.526,1.34816,-0.5544,0.80154
-279.519,1,0.713447,3,7,0,280.753,1.31443,-0.614157,0.809948
-283.031,0.707133,0.713447,2,3,0,283.543,1.32409,-0.502544,0.868231
-282.375,0.995007,0.713447,2,3,0,284.48,1.27743,-0.574407,0.861038
-280.015,0.928528,0.713447,2,3,0,283.541,1.35791,-0.64977,0.809041
-279.755,0.791232,0.713447,3,7,0,281.956,1.31925,-0.606299,0.842096
-279.624,0.982189,0.713447,2,7,0,280.073,1.33227,-0.559957,0.825083
-279.814,0.909177,0.713447,3,7,0,280.911,1.35803,-0.666347,0.824034
-279.301,1,0.713447,2,7,0,279.92,1.32375,-0.614756,0.814088
-279.602,0.89026,0.713447,1,3,0,280.338,1.314,-0.640335,0.832186
-282.121,0.681727,0.713447,2,3,0,282.626,1.2804,-0.689221,0.820909
-280.864,1,0.713447,1,1,0,282.063,1.28576,-0.65157,0.824884
-280.876,0.986353,0.713447,3,7,0,281.801,1.2854,-0.648337,0.817663
-280.756,0.984794,0.713447,2,7,0,282.107,1.27973,-0.597645,0.835368
-281.15,0.84048,0.713447,2,3,0,283.447,1.29019,-0.622893,0.797235
-280.533,1,0.713447,2,3,0,281.577,1.33363,-0.531297,0.840598
-281.646,0.890736,0.713447,2,3,0,282.812,1.34188,-0.588446,0.863675
-280.365,1,0.713447,2,3,0,281.809,1.32451,-0.570704,0.84981
-279.816,0.893224,0.713447,3,7,0,281.739,1.34816,-0.676744,0.812032
-279.813,0.964512,0.713447,2,7,0,280.274,1.3592,-0.639306,0.820376
-279.687,0.998572,0.713447,2,3,0,280.046,1.3484,-0.678784,0.821719
-279.687,0.478009,0.713447,1,3,0,283.814,1.3484,-0.678784,0.821719
-280.986,0.727775,0.713447,2,5,0,282.299,1.29922,-0.694076,0.818917
-280.799,1,0.713447,2,3,0,281.338,1.3688,-0.584988,0.828489
-281.043,0.986713,0.713447,2,3,0,281.442,1.36523,-0.566166,0.835015
-279.628,0.993413,0.713447,2,7,0,281.146,1.34392,-0.677153,0.81964
-279.626,0.998615,0.713447,3,7,0,279.829,1.30826,-0.550962,0.81981
-279.844,0.993521,0.713447,3,7,0,279.973,1.34564,-0.691821,0.827934
-281.393,0.588214,0.713447,2,3,0,287.654,1.33021,-0.491544,0.806656
-280.189,0.973182,0.713447,2,3,0,282.036,1.30546,-0.556008,0.80222
-280.249,0.917764,0.713447,3,7,0,282.109,1.3536,-0.685867,0.805797
-280.881,0.843824,0.713447,2,7,0,282.407,1.30229,-0.517339,0.847199
-280.77,0.965386,0.713447,2,3,0,281.843,1.30243,-0.485961,0.828264
-280.434,1,0.713447,2,3,0,280.913,1.28925,-0.514443,0.825613
-281.948,0.74975,0.713447,2,7,0,283.585,1.36682,-0.530918,0.81434
-282.083,0.979899,0.713447,2,7,0,283.581,1.35705,-0.502296,0.833488
-280.375,1,0.713447,1,1,0,281.735,1.34408,-0.541692,0.831975
-279.779,0.99685,0.713447,3,7,0,280.627,1.30394,-0.628279,0.813217
-279.424,0.995408,0.713447,3,7,0,280.204,1.33057,-0.639715,0.832987
-279.655,0.942831,0.713447,3,7,0,280.423,1.33331,-0.625872,0.840119
-279.523,0.973657,0.713447,3,15,0,280.079,1.30757,-0.582133,0.814066
-279.789,0.961773,0.713447,2,3,0,280.146,1.32061,-0.568525,0.839637
-279.894,0.930107,0.713447,3,7,0,280.72,1.30775,-0.60748,0.804151
-280.003,0.986679,0.713447,3,7,0,280.503,1.33333,-0.694085,0.833462
-280.702,0.968876,0.713447,2,3,0,281.054,1.36361,-0.704719,0.840464
-280.299,0.978521,0.713447,3,7,0,281.513,1.31925,-0.591875,0.795247
-282.251,0.871143,0.713447,2,7,0,283.153,1.27712,-0.474187,0.801204
-283.863,0.871203,0.713447,3,7,0,285.449,1.37484,-0.788848,0.85972
-279.407,0.990937,0.713447,2,3,0,283.892,1.3215,-0.578651,0.814213
-280.441,0.892668,0.713447,2,3,0,280.611,1.28931,-0.606534,0.838989
-279.997,1,0.713447,2,3,0,280.41,1.29579,-0.585876,0.836346
-279.459,0.961972,0.713447,2,3,0,280.476,1.33919,-0.61128,0.812067
-279.924,0.966325,0.713447,2,7,0,280.256,1.35524,-0.651636,0.809191
-280.291,0.982368,0.713447,2,7,0,280.679,1.35776,-0.713666,0.823674
-280.134,0.955053,0.713447,2,7,0,281.133,1.34686,-0.588924,0.841617
-279.799,0.973635,0.713447,3,7,0,280.791,1.33311,-0.690647,0.824214
-279.804,0.96051,0.713447,2,7,0,280.791,1.29693,-0.586599,0.83105
-279.415,0.979828,0.713447,3,7,0,280.053,1.3458,-0.626218,0.823178
-279.923,0.922423,0.713447,2,3,0,280.452,1.3357,-0.681547,0.808427
-279.895,0.952697,0.713447,3,7,0,280.668,1.30475,-0.593079,0.840219
-281.914,0.769856,0.713447,2,3,0,283.373,1.39371,-0.719413,0.822704
-282.403,0.99497,0.713447,3,7,0,282.568,1.39802,-0.738307,0.823045
-282.588,0.971105,0.713447,2,7,0,284.093,1.25275,-0.489179,0.827696
-281.517,0.888151,0.713447,2,7,0,285.345,1.37871,-0.697876,0.801912
-281.313,0.993759,0.713447,3,7,0,281.906,1.27452,-0.569713,0.844258
-281.259,0.84187,0.713447,3,7,0,283.851,1.28311,-0.606632,0.799165
-280.984,0.937042,0.713447,2,7,0,283.698,1.29365,-0.681643,0.823462
-279.326,0.884013,0.713447,1,3,0,281.903,1.33167,-0.587769,0.823563
-279.588,0.974549,0.713447,2,3,0,279.734,1.328,-0.609655,0.805683
-279.582,0.977896,0.713447,3,7,0,280.12,1.31508,-0.556076,0.829374
-279.486,0.992084,0.713447,2,7,0,279.871,1.32589,-0.563556,0.8197
-280.541,0.875876,0.713447,2,7,0,281.721,1.32334,-0.578247,0.793189
-282.282,0.727603,0.713447,3,7,0,285.992,1.30956,-0.710586,0.857248
-281.31,1,0.713447,2,3,0,282.64,1.33105,-0.725493,0.847945
-280.568,0.668291,0.713447,2,3,0,286.11,1.36063,-0.682334,0.843874
-280.433,1,0.713447,2,3,0,280.653,1.36238,-0.679688,0.840424
-280.046,0.994961,0.713447,2,3,0,280.753,1.33844,-0.694231,0.83571
-280.315,0.955686,0.713447,2,7,0,281.588,1.2941,-0.529087,0.835429
-279.633,0.994932,0.713447,3,7,0,280.752,1.33682,-0.653714,0.808422
-281.453,0.668842,0.713447,2,3,0,282.207,1.31512,-0.74021,0.821594
-280.744,1,0.713447,2,3,0,282.294,1.37319,-0.711312,0.819596
-280.379,1,0.713447,2,3,0,280.86,1.36665,-0.690579,0.813887
-281.228,0.924533,0.713447,2,7,0,282.156,1.29469,-0.540145,0.854154
